"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/05/11","22:00","-0.417","-","0.12"
"2023/05/11","23:00","-0.775","-","-0.31"
"2023/05/12","00:00","-1.037","-","-0.59"
"2023/05/12","01:00","-1.139","-","-0.61"
"2023/05/12","02:00","-0.971","-","-0.39"
"2023/05/12","03:00","-0.556","-","0.03"
"2023/05/12","04:00","-0.057","-","0.5"
"2023/05/12","05:00","0.394","-","0.97"
"2023/05/12","06:00","0.751","-","1.39"
"2023/05/12","07:00","0.939","-","1.61"
"2023/05/12","08:00","0.848","-","1.49"
"2023/05/12","09:00","0.491","-","1.1"
"2023/05/12","10:00","0.04","-","0.61"
"2023/05/12","11:00","-0.358","-","0.21"
"2023/05/12","12:00","-0.675","-","-0.18"
"2023/05/12","13:00","-0.884","-","-0.38"
"2023/05/12","14:00","-0.877","-","-0.34"
"2023/05/12","15:00","-0.607","-","-0.05"
"2023/05/12","16:00","-0.193","-","0.39"
"2023/05/12","17:00","0.211","-","0.76"
"2023/05/12","18:00","0.547","-","1.14"
"2023/05/12","19:00","0.78","-","1.37"
"2023/05/12","20:00","0.804","-","1.41"
"2023/05/12","21:00","0.553","-","1.07"
"2023/05/12","22:00","0.129","-","0.65"
"2023/05/12","23:00","-0.301","-","0.26"
"2023/05/13","00:00","-0.67","-","-0.14"
"2023/05/13","01:00","-0.965","-","-0.46"
"2023/05/13","02:00","-1.091","-","-0.56"
"2023/05/13","03:00","-0.936","-","-0.34"
"2023/05/13","04:00","-0.542","-","0.09"
"2023/05/13","05:00","-0.071","-","0.57"
"2023/05/13","06:00","0.367","-","1.01"
"2023/05/13","07:00","0.732","-","1.36"
"2023/05/13","08:00","0.928","-","1.49"
"2023/05/13","09:00","0.838","-","1.4"
"2023/05/13","10:00","0.486","-","1.02"
"2023/05/13","11:00","0.041","-","0.54"
"2023/05/13","12:00","-0.37","-","0.11"
"2023/05/13","13:00","-0.723","-","-0.23"
"2023/05/13","14:00","-0.962","-","-0.44"
"2023/05/13","15:00","-0.965","-","-0.47"
"2023/05/13","16:00","-0.699","-","-0.16"
"2023/05/13","17:00","-0.291","-","0.28"
"2023/05/13","18:00","0.124","-","0.67"
"2023/05/13","19:00","0.504","-","1.03"
"2023/05/13","20:00","0.794","-","1.34"
"2023/05/13","21:00","0.862","-","1.4"
"2023/05/13","22:00","0.642","-","1.15"
"2023/05/13","23:00","0.24","-","0.71"
"2023/05/14","00:00","-0.188","-","0.25"
"2023/05/14","01:00","-0.586","-","-0.17"
"2023/05/14","02:00","-0.92","-","-0.49"
"2023/05/14","03:00","-1.067","-","-0.6"
"2023/05/14","04:00","-0.92","-","-0.4"
"2023/05/14","05:00","-0.54","-","-0.01"
"2023/05/14","06:00","-0.084","-","0.47"
"2023/05/14","07:00","0.358","-","0.92"
"2023/05/14","08:00","0.743","-","1.25"
"2023/05/14","09:00","0.949","-","1.5"
"2023/05/14","10:00","0.851","-","1.4"
"2023/05/14","11:00","0.488","-","0.98"
"2023/05/14","12:00","0.029","-","0.45"
"2023/05/14","13:00","-0.412","-","0"
"2023/05/14","14:00","-0.807","-","-0.4"
"2023/05/14","15:00","-1.072","-","-0.67"
"2023/05/14","16:00","-1.076","-","-0.62"
"2023/05/14","17:00","-0.803","-","-0.37"
"2023/05/14","18:00","-0.384","-","0.14"
"2023/05/14","19:00","0.064","-","0.61"
"2023/05/14","20:00","0.503","-","1.05"
"2023/05/14","21:00","0.851","-","1.4"
"2023/05/14","22:00","0.952","-","1.55"
"2023/05/14","23:00","0.742","-","1.3"
"2023/05/15","00:00","0.341","-","0.85"
"2023/05/15","01:00","-0.106","-","0.36"
"2023/05/15","02:00","-0.542","-","-0.08"
"2023/05/15","03:00","-0.909","-","-0.39"
"2023/05/15","04:00","-1.064","-","-0.48"
"2023/05/15","05:00","-0.913","-","-0.38"
"2023/05/15","06:00","-0.535","-","0.01"
"2023/05/15","07:00","-0.079","-","0.5"
"2023/05/15","08:00","0.381","-","0.89"
"2023/05/15","09:00","0.786","-","1.25"
"2023/05/15","10:00","0.989","-","1.45"
"2023/05/15","11:00","0.865","-","1.37"
"2023/05/15","12:00","0.473","-","0.89"
"2023/05/15","13:00","-0.013","-","0.4"
"2023/05/15","14:00","-0.491","-","-0.05"
"2023/05/15","15:00","-0.921","-","-0.45"
"2023/05/15","16:00","-1.197","-","-0.68"
"2023/05/15","17:00","-1.184","-","-0.66"
"2023/05/15","18:00","-0.887","-","-0.37"
"2023/05/15","19:00","-0.441","-","0.14"
"2023/05/15","20:00","0.053","-","0.59"
"2023/05/15","21:00","0.554","-","1.02"
"2023/05/15","22:00","0.944","-","1.4"
"2023/05/15","23:00","1.049","-","1.56"
"2023/05/16","00:00","0.823","-","1.37"
"2023/05/16","01:00","0.401","-","0.81"
"2023/05/16","02:00","-0.074","-","0.32"
"2023/05/16","03:00","-0.544","-","-0.12"
"2023/05/16","04:00","-0.928","-","-0.45"
"2023/05/16","05:00","-1.073","-","-0.56"
"2023/05/16","06:00","-0.901","-","-0.43"
"2023/05/16","07:00","-0.512","-","-0.01"
"2023/05/16","08:00","-0.044","-","0.53"
"2023/05/16","09:00","0.438","-","0.96"
"2023/05/16","10:00","0.853","-","1.35"
"2023/05/16","11:00","1.031","-","1.53"
"2023/05/16","12:00","0.859","-","1.36"
"2023/05/16","13:00","0.425","-","0.83"
"2023/05/16","14:00","-0.094","-","0.29"
"2023/05/16","15:00","-0.602","-","-0.18"
"2023/05/16","16:00","-1.049","-","-0.58"
"2023/05/16","17:00","-1.311","-","-0.79"
"2023/05/16","18:00","-1.262","-","-0.73"
"2023/05/16","19:00","-0.927","-","-0.37"
"2023/05/16","20:00","-0.443","-","0.2"
"2023/05/16","21:00","0.102","-","0.72"
"2023/05/16","22:00","0.65","-","1.21"
"2023/05/16","23:00","1.052","-","1.58"
"2023/05/17","00:00","1.127","-","1.69"
"2023/05/17","01:00","0.858","-","1.39"
"2023/05/17","02:00","0.403","-","0.82"
"2023/05/17","03:00","-0.099","-","0.34"
"2023/05/17","04:00","-0.588","-","-0.12"
"2023/05/17","05:00","-0.966","-","-0.45"
"2023/05/17","06:00","-1.077","-","-0.6"
"2023/05/17","07:00","-0.87","-","-0.41"
"2023/05/17","08:00","-0.459","-","0.02"
"2023/05/17","09:00","0.026","-","0.56"
"2023/05/17","10:00","0.523","-","0.98"
"2023/05/17","11:00","0.926","-","1.31"
"2023/05/17","12:00","1.052","-","1.46"
"2023/05/17","13:00","0.815","-","1.19"
"2023/05/17","14:00","0.333","-","0.63"
"2023/05/17","15:00","-0.21","-","0.15"
"2023/05/17","16:00","-0.731","-","-0.3"
"2023/05/17","17:00","-1.171","-","-0.69"
"2023/05/17","18:00","-1.394","-","-0.85"
"2023/05/17","19:00","-1.288","-","-0.81"
"2023/05/17","20:00","-0.905","-","-0.4"
"2023/05/17","21:00","-0.381","-","0.14"
"2023/05/17","22:00","0.203","-","0.78"
"2023/05/17","23:00","0.77","-","1.38"
"2023/05/18","00:00","1.145","-","1.73"
"2023/05/18","01:00","1.157","-","1.76"
"2023/05/18","02:00","0.83","-","1.32"
"2023/05/18","03:00","0.342","-","0.7"
"2023/05/18","04:00","-0.174","-","0.26"
"2023/05/18","05:00","-0.66","-","-0.2"
"2023/05/18","06:00","-1.005","-","-0.51"
"2023/05/18","07:00","-1.061","-","-0.56"
"2023/05/18","08:00","-0.806","-","-0.28"
"2023/05/18","09:00","-0.37","-","0.25"
"2023/05/18","10:00","0.127","-","0.73"
"2023/05/18","11:00","0.62","-","1.14"
"2023/05/18","12:00","0.984","-","1.44"
"2023/05/18","13:00","1.034","-","1.51"
"2023/05/18","14:00","0.722","-","1.13"
"2023/05/18","15:00","0.201","-","0.56"
"2023/05/18","16:00","-0.35","-","0.1"
"2023/05/18","17:00","-0.86","-","-0.36"
"2023/05/18","18:00","-1.266","-","-0.72"
"2023/05/18","19:00","-1.426","-","-0.88"
"2023/05/18","20:00","-1.253","-","-0.68"
"2023/05/18","21:00","-0.82","-","-0.18"
"2023/05/18","22:00","-0.264","-","0.41"
"2023/05/18","23:00","0.338","-","0.91"
"2023/05/19","00:00","0.89","-","1.39"
"2023/05/19","01:00","1.2","-","1.65"
"2023/05/19","02:00","1.125","-","1.59"
"2023/05/19","03:00","0.737","-","1.12"
"2023/05/19","04:00","0.228","-","0.61"
"2023/05/19","05:00","-0.281","-","0.12"
"2023/05/19","06:00","-0.738","-","-0.33"
"2023/05/19","07:00","-1.026","-","-0.57"
"2023/05/19","08:00","-1.012","-","-0.57"
"2023/05/19","09:00","-0.706","-","-0.24"
"2023/05/19","10:00","-0.25","-","0.32"
"2023/05/19","11:00","0.246","-","0.78"
"2023/05/19","12:00","0.713","-","1.11"
"2023/05/19","13:00","1.009","-","1.36"
"2023/05/19","14:00","0.966","-","1.33"
"2023/05/19","15:00","0.582","-","0.87"
"2023/05/19","16:00","0.04","-","0.31"
"2023/05/19","17:00","-0.496","-","-0.17"
"2023/05/19","18:00","-0.971","-","-0.6"
"2023/05/19","19:00","-1.319","-","-0.92"
"2023/05/19","20:00","-1.402","-","-0.99"
"2023/05/19","21:00","-1.157","-","-0.74"
"2023/05/19","22:00","-0.682","-","-0.21"
"2023/05/19","23:00","-0.11","-","0.35"
"2023/05/20","00:00","0.481","-","0.91"
"2023/05/20","01:00","0.981","-","1.35"
"2023/05/20","02:00","1.197","-","1.57"
"2023/05/20","03:00","1.027","-","1.43"
"2023/05/20","04:00","0.59","-","0.86"
"2023/05/20","05:00","0.082","-","0.33"
"2023/05/20","06:00","-0.397","-","-0.12"
"2023/05/20","07:00","-0.801","-","-0.5"
"2023/05/20","08:00","-1.015","-","-0.69"
"2023/05/20","09:00","-0.924","-","-0.59"
"2023/05/20","10:00","-0.573","-","-0.19"
"2023/05/20","11:00","-0.11","-","0.32"
"2023/05/20","12:00","0.366","-","0.72"
"2023/05/20","13:00","0.781","-","1.06"
"2023/05/20","14:00","0.989","-","1.24"
"2023/05/20","15:00","0.85","-","1.08"
"2023/05/20","16:00","0.41","-","0.58"
"2023/05/20","17:00","-0.13","-","0.07"
"2023/05/20","18:00","-0.627","-","-0.39"
"2023/05/20","19:00","-1.048","-","-0.79"
"2023/05/20","20:00","-1.323","-","-1"
"2023/05/20","21:00","-1.323","-","-0.98"
"2023/05/20","22:00","-1.013","-","-0.61"
"2023/05/20","23:00","-0.511","-","-0.02"
"2023/05/21","00:00","0.054","-","0.47"
"2023/05/21","01:00","0.606","-","0.99"
"2023/05/21","02:00","1.025","-","1.37"
"2023/05/21","03:00","1.132","-","1.52"
"2023/05/21","04:00","0.876","-","1.24"
"2023/05/21","05:00","0.412","-","0.72"
"2023/05/21","06:00","-0.07","-","0.23"
"2023/05/21","07:00","-0.499","-","-0.18"
"2023/05/21","08:00","-0.836","-","-0.5"
"2023/05/21","09:00","-0.967","-","-0.56"
"2023/05/21","10:00","-0.804","-","-0.34"
"2023/05/21","11:00","-0.42","-","0.03"
"2023/05/21","12:00","0.034","-","0.47"
"2023/05/21","13:00","0.468","-","0.84"
"2023/05/21","14:00","0.812","-","1.15"
"2023/05/21","15:00","0.923","-","1.28"
"2023/05/21","16:00","0.696","-","1.06"
"2023/05/21","17:00","0.225","-","0.55"
"2023/05/21","18:00","-0.287","-","0.06"
"2023/05/21","19:00","-0.729","-","-0.35"
"2023/05/21","20:00","-1.084","-","-0.71"
"2023/05/21","21:00","-1.282","-","-0.85"
"2023/05/21","22:00","-1.201","-","-0.69"
"2023/05/21","23:00","-0.838","-","-0.27"
"2023/05/22","00:00","-0.329","-","0.25"
"2023/05/22","01:00","0.205","-","0.76"
"2023/05/22","02:00","0.694","-","1.2"
"2023/05/22","03:00","1.016","-","1.54"
"2023/05/22","04:00","1.016","-","1.54"
"2023/05/22","05:00","0.693","-","1.19"
"2023/05/22","06:00","0.229","-","0.69"
"2023/05/22","07:00","-0.207","-","0.28"
"2023/05/22","08:00","-0.574","-","-0.06"
"2023/05/22","09:00","-0.838","-","-0.28"
"2023/05/22","10:00","-0.888","-","-0.25"
"2023/05/22","11:00","-0.663","-","0.02"
"2023/05/22","12:00","-0.265","-","0.42"
"2023/05/22","13:00","0.16","-","0.78"
"2023/05/22","14:00","0.538","-","1.14"
"2023/05/22","15:00","0.801","-","1.42"
"2023/05/22","16:00","0.819","-","1.45"
"2023/05/22","17:00","0.525","-","1.1"
"2023/05/22","18:00","0.049","-","0.59"
"2023/05/22","19:00","-0.415","-","0.19"
"2023/05/22","20:00","-0.791","-","-0.21"
"2023/05/22","21:00","-1.08","-","-0.46"
"2023/05/22","22:00","-1.203","-","-0.45"
"2023/05/22","23:00","-1.051","-","-0.23"
"2023/05/23","00:00","-0.654","-","0.21"
"2023/05/23","01:00","-0.159","-","0.64"
"2023/05/23","02:00","0.326","-","1.09"
"2023/05/23","03:00","0.739","-","1.46"
"2023/05/23","04:00","0.96","-","1.66"
"2023/05/23","05:00","0.868","-","1.59"
"2023/05/23","06:00","0.503","-","1.16"
"2023/05/23","07:00","0.063","-","0.7"
"2023/05/23","08:00","-0.315","-","0.35"
"2023/05/23","09:00","-0.618","-","0.02"
"2023/05/23","10:00","-0.813","-","-0.1"
"2023/05/23","11:00","-0.792","-","-0.03"
"2023/05/23","12:00","-0.522","-","0.27"
"2023/05/23","13:00","-0.128","-","0.59"
"2023/05/23","14:00","0.254","-","1"
"2023/05/23","15:00","0.568","-","1.27"
"2023/05/23","16:00","0.754","-","1.44"
"2023/05/23","17:00","0.694","-","1.39"
"2023/05/23","18:00","0.36","-","0.99"
"2023/05/23","19:00","-0.096","-","0.53"
"2023/05/23","20:00","-0.5","-","0.14"
"2023/05/23","21:00","-0.815","-","-0.27"
"2023/05/23","22:00","-1.044","-","-0.44"
"2023/05/23","23:00","-1.099","-","-0.42"
"2023/05/24","00:00","-0.892","-","-0.13"
"2023/05/24","01:00","-0.479","-","0.31"
"2023/05/24","02:00","-0.015","-","0.73"
"2023/05/24","03:00","0.41","-","1.17"
"2023/05/24","04:00","0.743","-","1.31"
"2023/05/24","05:00","0.874","-","1.53"
"2023/05/24","06:00","0.71","-","1.35"
"2023/05/24","07:00","0.33","-","0.94"
"2023/05/24","08:00","-0.072","-","0.57"
"2023/05/24","09:00","-0.393","-","0.2"
"2023/05/24","10:00","-0.641","-","-0.02"
"2023/05/24","11:00","-0.777","-","-0.05"
"2023/05/24","12:00","-0.697","-","0.04"
"2023/05/24","13:00","-0.399","-","0.38"
"2023/05/24","14:00","-0.024","-","0.76"
"2023/05/24","15:00","0.309","-","1.09"
"2023/05/24","16:00","0.564","-","1.38"
"2023/05/24","17:00","0.686","-","1.55"
"2023/05/24","18:00","0.571","-","1.43"
"2023/05/24","19:00","0.222","-","1.14"
"2023/05/24","20:00","-0.197","-","0.7"
"2023/05/24","21:00","-0.544","-","0.31"
"2023/05/24","22:00","-0.806","-","0.04"
"2023/05/24","23:00","-0.986","-","-0.06"
"2023/05/25","00:00","-0.986","-","-0.14"
"2023/05/25","01:00","-0.737","-","0.07"
"2023/05/25","02:00","-0.326","-","0.67"
"2023/05/25","03:00","0.096","-","1.06"
"2023/05/25","04:00","0.46","-","1.45"
"2023/05/25","05:00","0.721","-","1.75"
"2023/05/25","06:00","0.778","-","1.8"
"2023/05/25","07:00","0.564","-","1.55"
"2023/05/25","08:00","0.186","-","1.12"
"2023/05/25","09:00","-0.174","-","0.78"
"2023/05/25","10:00","-0.449","-","0.46"
"2023/05/25","11:00","-0.656","-","0.22"
"2023/05/25","12:00","-0.744","-","0.17"
"2023/05/25","13:00","-0.619","-","0.34"
"2023/05/25","14:00","-0.309","-","0.64"
"2023/05/25","15:00","0.04","-","0.98"
"2023/05/25","16:00","0.329","-","1.25"
"2023/05/25","17:00","0.54","-","1.49"
"2023/05/25","18:00","0.618","-","1.55"
"2023/05/25","19:00","0.47","-","1.36"
"2023/05/25","20:00","0.125","-","0.96"
"2023/05/25","21:00","-0.253","-","0.68"
"2023/05/25","22:00","-0.551","-","0.29"
"2023/05/25","23:00","-0.778","-","0.09"
"2023/05/26","00:00","-0.921","-","-0.03"
"2023/05/26","01:00","-0.877","-","0.1"
"2023/05/26","02:00","-0.6","-","0.43"
"2023/05/26","03:00","-0.202","-","0.8"
"2023/05/26","04:00","0.176","-","1.18"
"2023/05/26","05:00","0.485","-","1.55"
"2023/05/26","06:00","0.69","-","1.75"
"2023/05/26","07:00","0.689","-","1.78"
"2023/05/26","08:00","0.441","-","1.5"
"2023/05/26","09:00","0.072","-","1.14"
"2023/05/26","10:00","-0.254","-","0.82"
"2023/05/26","11:00","-0.498","-","0.57"
"2023/05/26","12:00","-0.679","-","0.39"
"2023/05/26","13:00","-0.731","-","0.38"
"2023/05/26","14:00","-0.57","-","0.55"
"2023/05/26","15:00","-0.253","-","0.87"
"2023/05/26","16:00","0.071","-","1.17"
"2023/05/26","17:00","0.329","-","1.45"
"2023/05/26","18:00","0.516","-","1.65"
"2023/05/26","19:00","0.571","-","1.69"
"2023/05/26","20:00","0.408","-","1.38"
"2023/05/26","21:00","0.073","-","1.17"
"2023/05/26","22:00","-0.271","-","0.76"
"2023/05/26","23:00","-0.539","-","0.44"
"2023/05/27","00:00","-0.746","-","0.2"
"2023/05/27","01:00","-0.863","-","0.1"
"2023/05/27","02:00","-0.783","-","0.28"
"2023/05/27","03:00","-0.487","-","0.6"
"2023/05/27","04:00","-0.106","-","0.96"
"2023/05/27","05:00","0.233","-","1.28"
"2023/05/27","06:00","0.502","-","1.56"
"2023/05/27","07:00","0.663","-","1.68"
"2023/05/27","08:00","0.617","-","1.64"
"2023/05/27","09:00","0.343","-","1.35"
"2023/05/27","10:00","-0.02","-","1"
"2023/05/27","11:00","-0.327","-","0.72"
"2023/05/27","12:00","-0.559","-","0.43"
"2023/05/27","13:00","-0.724","-","0.32"
"2023/05/27","14:00","-0.744","-","0.3"
"2023/05/27","15:00","-0.551","-","0.51"
"2023/05/27","16:00","-0.228","-","0.83"
"2023/05/27","17:00","0.083","-","1.14"
"2023/05/27","18:00","0.33","-","1.41"
"2023/05/27","19:00","0.514","-","1.67"
"2023/05/27","20:00","0.561","-","1.74"
"2023/05/27","21:00","0.387","-","1.5"
"2023/05/27","22:00","0.06","-","1.2"
"2023/05/27","23:00","-0.267","-","0.87"
"2023/05/28","00:00","-0.523","-","0.58"
"2023/05/28","01:00","-0.725","-","0.36"
"2023/05/28","02:00","-0.822","-","0.31"
"2023/05/28","03:00","-0.708","-","0.46"
"2023/05/28","04:00","-0.397","-","0.79"
"2023/05/28","05:00","-0.032","-","1.16"
"2023/05/28","06:00","0.28","-","1.4"
"2023/05/28","07:00","0.523","-","1.63"
"2023/05/28","08:00","0.653","-","1.69"
"2023/05/28","09:00","0.567","-","1.58"
"2023/05/28","10:00","0.264","-","1.3"
"2023/05/28","11:00","-0.105","-","0.94"
"2023/05/28","12:00","-0.41","-","0.56"
"2023/05/28","13:00","-0.642","-","0.29"
"2023/05/28","14:00","-0.796","-","0.11"
"2023/05/28","15:00","-0.782","-","0.17"
"2023/05/28","16:00","-0.554","-","0.43"
"2023/05/28","17:00","-0.217","-","0.79"
"2023/05/28","18:00","0.095","-","1.06"
"2023/05/28","19:00","0.353","-","1.38"
"2023/05/28","20:00","0.55","-","1.62"
"2023/05/28","21:00","0.591","-","1.65"
"2023/05/28","22:00","0.403","-","1.48"
"2023/05/28","23:00","0.068","-","1.18"
"2023/05/29","00:00","-0.259","-","0.83"
"2023/05/29","01:00","-0.522","-","0.49"
"2023/05/29","02:00","-0.725","-","0.27"
"2023/05/29","03:00","-0.801","-","0.25"
"2023/05/29","04:00","-0.653","-","0.51"
"2023/05/29","05:00","-0.325","-","0.86"
"2023/05/29","06:00","0.031","-","1.18"
"2023/05/29","07:00","0.329","-","1.52"
"2023/05/29","08:00","0.559","-","1.74"
"2023/05/29","09:00","0.661","-","1.84"
"2023/05/29","10:00","0.53","-","1.78"
"2023/05/29","11:00","0.189","-","1.42"
"2023/05/29","12:00","-0.198","-","1.04"
"2023/05/29","13:00","-0.513","-","0.72"
"2023/05/29","14:00","-0.752","-","0.44"
"2023/05/29","15:00","-0.891","-","0.31"
"2023/05/29","16:00","-0.836","-","0.41"
"2023/05/29","17:00","-0.566","-","0.7"
"2023/05/29","18:00","-0.205","-","1.08"
"2023/05/29","19:00","0.128","-","1.37"
"2023/05/29","20:00","0.413","-","1.66"
"2023/05/29","21:00","0.627","-","1.87"
"2023/05/29","22:00","0.656","-","1.94"
"2023/05/29","23:00","0.437","-","1.7"
"2023/05/30","00:00","0.078","-","1.28"
"2023/05/30","01:00","-0.266","-","0.93"
"2023/05/30","02:00","-0.544","-","0.6"
"2023/05/30","03:00","-0.75","-","0.4"
"2023/05/30","04:00","-0.797","-","0.39"
"2023/05/30","05:00","-0.61","-","0.59"
"2023/05/30","06:00","-0.262","-","0.93"
"2023/05/30","07:00","0.095","-","1.24"
"2023/05/30","08:00","0.391","-","1.54"
"2023/05/30","09:00","0.614","-","1.8"
"2023/05/30","10:00","0.682","-","1.86"
"2023/05/30","11:00","0.496","-","1.65"
"2023/05/30","12:00","0.106","-","1.22"
"2023/05/30","13:00","-0.311","-","0.84"
"2023/05/30","14:00","-0.643","-","0.48"
"2023/05/30","15:00","-0.886","-","0.22"
"2023/05/30","16:00","-1","-","0.12"
"2023/05/30","17:00","-0.894","-","0.24"
"2023/05/30","18:00","-0.573","-","0.65"
"2023/05/30","19:00","-0.174","-","1.07"
"2023/05/30","20:00","0.193","-","1.45"
"2023/05/30","21:00","0.514","-","1.81"
"2023/05/30","22:00","0.738","-","2.05"
"2023/05/30","23:00","0.737","-","2.02"
"2023/05/31","00:00","0.469","-","1.74"
"2023/05/31","01:00","0.071","-","1.3"
"2023/05/31","02:00","-0.299","-","0.81"
"2023/05/31","03:00","-0.594","-","0.55"
"2023/05/31","04:00","-0.794","-","0.4"
"2023/05/31","05:00","-0.804","-","0.45"
"2023/05/31","06:00","-0.572","-","0.73"
"2023/05/31","07:00","-0.196","-","1.06"
"2023/05/31","08:00","0.171","-","1.36"
"2023/05/31","09:00","0.472","-","1.72"
"2023/05/31","10:00","0.686","-","1.93"
"2023/05/31","11:00","0.708","-","1.88"
"2023/05/31","12:00","0.452","-","1.59"
"2023/05/31","13:00","0.004","-","1.13"
"2023/05/31","14:00","-0.445","-","0.66"
"2023/05/31","15:00","-0.793","-","0.23"
"2023/05/31","16:00","-1.033","-","-0.07"
"2023/05/31","17:00","-1.111","-","-0.17"
"2023/05/31","18:00","-0.942","-","-0.02"
"2023/05/31","19:00","-0.561","-","0.4"
"2023/05/31","20:00","-0.117","-","0.86"
"2023/05/31","21:00","0.292","-","1.24"
"2023/05/31","22:00","0.646","-","1.62"
"2023/05/31","23:00","0.865","-","1.76"
"2023/06/01","00:00","0.812","-","1.76"
"2023/06/01","01:00","0.48","-","1.35"
"2023/06/01","02:00","0.036","-","0.92"
"2023/06/01","03:00","-0.361","-","0.47"
"2023/06/01","04:00","-0.667","-","0.18"
"2023/06/01","05:00","-0.848","-","0.02"
"2023/06/01","06:00","-0.811","-","0.12"
"2023/06/01","07:00","-0.527","-","0.42"
"2023/06/01","08:00","-0.12","-","0.86"
"2023/06/01","09:00","0.263","-","1.21"
"2023/06/01","10:00","0.571","-","1.56"
"2023/06/01","11:00","0.766","-","1.77"
"2023/06/01","12:00","0.727","-","1.74"
"2023/06/01","13:00","0.391","-","1.34"
"2023/06/01","14:00","-0.118","-","0.85"
"2023/06/01","15:00","-0.595","-","0.4"
"2023/06/01","16:00","-0.952","-","-0.03"
"2023/06/01","17:00","-1.178","-","-0.31"
"2023/06/01","18:00","-1.208","-","-0.33"
"2023/06/01","19:00","-0.969","-","-0.02"
"2023/06/01","20:00","-0.525","-","0.24"
"2023/06/01","21:00","-0.032","-","0.81"
"2023/06/01","22:00","0.419","-","1.37"
"2023/06/01","23:00","0.793","-","1.76"
"2023/06/02","00:00","0.984","-","1.9"
"2023/06/02","01:00","0.862","-","1.72"
"2023/06/02","02:00","0.458","-","1.25"
"2023/06/02","03:00","-0.031","-","0.76"
"2023/06/02","04:00","-0.445","-","0.39"
"2023/06/02","05:00","-0.75","-","0.07"
"2023/06/02","06:00","-0.901","-","-0.07"
"2023/06/02","07:00","-0.807","-","0.03"
"2023/06/02","08:00","-0.468","-","0.37"
"2023/06/02","09:00","-0.028","-","0.82"
"2023/06/02","10:00","0.37","-","1.2"
"2023/06/02","11:00","0.681","-","1.51"
"2023/06/02","12:00","0.842","-","1.7"
"2023/06/02","13:00","0.728","-","1.61"
"2023/06/02","14:00","0.308","-","1.13"
"2023/06/02","15:00","-0.253","-","0.62"
"2023/06/02","16:00","-0.75","-","0.17"
"2023/06/02","17:00","-1.105","-","-0.26"
"2023/06/02","18:00","-1.306","-","-0.51"
"2023/06/02","19:00","-1.28","-","-0.43"
"2023/06/02","20:00","-0.969","-","-0.08"
"2023/06/02","21:00","-0.464","-","0.49"
"2023/06/02","22:00","0.074","-","1.02"
"2023/06/02","23:00","0.558","-","1.53"
"2023/06/03","00:00","0.934","-","1.98"
"2023/06/03","01:00","1.075","-","2.17"
"2023/06/03","02:00","0.87","-","1.95"
"2023/06/03","03:00","0.398","-","1.4"
"2023/06/03","04:00","-0.121","-","0.91"
"2023/06/03","05:00","-0.541","-","0.48"
"2023/06/03","06:00","-0.831","-","0.16"
"2023/06/03","07:00","-0.942","-","0.08"
"2023/06/03","08:00","-0.786","-","0.3"
"2023/06/03","09:00","-0.394","-","0.74"
"2023/06/03","10:00","0.074","-","1.19"
"2023/06/03","11:00","0.484","-","1.6"
"2023/06/03","12:00","0.787","-","1.98"
"2023/06/03","13:00","0.901","-","2.11"
"2023/06/03","14:00","0.706","-","1.83"
"2023/06/03","15:00","0.209","-","1.3"
"2023/06/03","16:00","-0.39","-","0.73"
"2023/06/03","17:00","-0.89","-","0.24"
"2023/06/03","18:00","-1.234","-","-0.17"
"2023/06/03","19:00","-1.404","-","-0.36"
"2023/06/03","20:00","-1.319","-","-0.22"
"2023/06/03","21:00","-0.94","-","0.18"
"2023/06/03","22:00","-0.382","-","0.76"
"2023/06/03","23:00","0.19","-","1.33"
"2023/06/04","00:00","0.691","-","1.88"
"2023/06/04","01:00","1.048","-","2.28"
"2023/06/04","02:00","1.123","-","2.4"
"2023/06/04","03:00","0.835","-","2.01"
"2023/06/04","04:00","0.308","-","1.42"
"2023/06/04","05:00","-0.224","-","0.97"
"2023/06/04","06:00","-0.634","-","0.46"
"2023/06/04","07:00","-0.901","-","0.15"
"2023/06/04","08:00","-0.965","-","0.11"
"2023/06/04","09:00","-0.75","-","0.48"
"2023/06/04","10:00","-0.311","-","0.87"
"2023/06/04","11:00","0.178","-","1.38"
"2023/06/04","12:00","0.591","-","1.87"
"2023/06/04","13:00","0.875","-","2.25"
"2023/06/04","14:00","0.934","-","2.16"
"2023/06/04","15:00","0.66","-","1.87"
"2023/06/04","16:00","0.104","-","1.23"
"2023/06/04","17:00","-0.51","-","0.72"
"2023/06/04","18:00","-0.999","-","0.21"
"2023/06/04","19:00","-1.325","-","-0.18"
"2023/06/04","20:00","-1.461","-","-0.33"
"2023/06/04","21:00","-1.321","-","-0.13"
"2023/06/04","22:00","-0.885","-","0.36"
"2023/06/04","23:00","-0.288","-","0.94"
"2023/06/05","00:00","0.302","-","1.58"
"2023/06/05","01:00","0.801","-","2.12"
"2023/06/05","02:00","1.121","-","2.44"
"2023/06/05","03:00","1.123","-","2.45"
"2023/06/05","04:00","0.761","-","1.97"
"2023/06/05","05:00","0.202","-","1.4"
"2023/06/05","06:00","-0.324","-","0.87"
"2023/06/05","07:00","-0.715","-","0.46"
"2023/06/05","08:00","-0.955","-","0.16"
"2023/06/05","09:00","-0.974","-","0.21"
