"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/09/07","15:18","-0.45","0.05","-"
"2023/09/07","15:24","-0.416","0.06","-"
"2023/09/07","15:30","-0.38","0.12","-"
"2023/09/07","15:36","-0.344","0.16","-"
"2023/09/07","15:42","-0.307","0.2","-"
"2023/09/07","15:48","-0.269","0.24","-"
"2023/09/07","15:54","-0.231","0.28","-"
"2023/09/07","16:00","-0.192","0.34","-"
"2023/09/07","16:06","-0.153","0.39","-"
"2023/09/07","16:12","-0.114","0.43","-"
"2023/09/07","16:18","-0.075","0.48","-"
"2023/09/07","16:24","-0.035","0.51","-"
"2023/09/07","16:30","0.005","0.54","-"
"2023/09/07","16:36","0.045","0.6","-"
"2023/09/07","16:42","0.085","0.64","-"
"2023/09/07","16:48","0.125","0.67","-"
"2023/09/07","16:54","0.165","0.72","-"
"2023/09/07","17:00","0.205","0.74","-"
"2023/09/07","17:06","0.245","0.77","-"
"2023/09/07","17:12","0.286","0.82","-"
"2023/09/07","17:18","0.326","0.86","-"
"2023/09/07","17:24","0.366","0.9","-"
"2023/09/07","17:30","0.406","0.92","-"
"2023/09/07","17:36","0.447","0.96","-"
"2023/09/07","17:42","0.487","1.01","-"
"2023/09/07","17:48","0.527","1.05","-"
"2023/09/07","17:54","0.567","1.08","-"
"2023/09/07","18:00","0.606","1.11","-"
"2023/09/07","18:06","0.645","1.16","-"
"2023/09/07","18:12","0.684","1.18","-"
"2023/09/07","18:18","0.722","1.22","-"
"2023/09/07","18:24","0.759","1.26","-"
"2023/09/07","18:30","0.796","1.29","-"
"2023/09/07","18:36","0.831","1.32","-"
"2023/09/07","18:42","0.865","1.34","-"
"2023/09/07","18:48","0.898","1.37","-"
"2023/09/07","18:54","0.929","1.4","-"
"2023/09/07","19:00","0.958","1.42","-"
"2023/09/07","19:06","0.985","1.45","-"
"2023/09/07","19:12","1.011","1.47","-"
"2023/09/07","19:18","1.034","1.5","-"
"2023/09/07","19:24","1.055","1.51","-"
"2023/09/07","19:30","1.073","1.53","-"
"2023/09/07","19:36","1.089","1.56","-"
"2023/09/07","19:42","1.102","1.56","-"
"2023/09/07","19:48","1.113","1.58","-"
"2023/09/07","19:54","1.12","1.58","-"
"2023/09/07","20:00","1.125","1.59","-"
"2023/09/07","20:06","1.127","1.59","-"
"2023/09/07","20:12","1.126","1.57","-"
"2023/09/07","20:18","1.122","1.58","-"
"2023/09/07","20:24","1.116","1.57","-"
"2023/09/07","20:30","1.107","1.56","-"
"2023/09/07","20:36","1.095","1.54","-"
"2023/09/07","20:42","1.081","1.52","-"
"2023/09/07","20:48","1.065","1.49","-"
"2023/09/07","20:54","1.046","1.49","-"
"2023/09/07","21:00","1.026","1.46","-"
"2023/09/07","21:06","1.003","1.42","-"
"2023/09/07","21:12","0.979","1.42","-"
"2023/09/07","21:18","0.954","1.37","-"
"2023/09/07","21:24","0.927","1.34","-"
"2023/09/07","21:30","0.899","1.3","-"
"2023/09/07","21:36","0.871","1.28","-"
"2023/09/07","21:42","0.841","1.24","-"
"2023/09/07","21:48","0.811","1.19","-"
"2023/09/07","21:54","0.78","1.16","-"
"2023/09/07","22:00","0.749","1.11","-"
"2023/09/07","22:06","0.718","1.08","-"
"2023/09/07","22:12","0.686","1.05","-"
"2023/09/07","22:18","0.655","1","-"
"2023/09/07","22:24","0.623","0.96","-"
"2023/09/07","22:30","0.592","0.93","-"
"2023/09/07","22:36","0.56","0.89","-"
"2023/09/07","22:42","0.529","0.86","-"
"2023/09/07","22:48","0.498","0.81","-"
"2023/09/07","22:54","0.466","0.79","-"
"2023/09/07","23:00","0.435","0.76","-"
"2023/09/07","23:06","0.404","0.74","-"
"2023/09/07","23:12","0.373","0.69","-"
"2023/09/07","23:18","0.342","0.67","-"
"2023/09/07","23:24","0.311","0.64","-"
"2023/09/07","23:30","0.28","0.61","-"
"2023/09/07","23:36","0.249","0.59","-"
"2023/09/07","23:42","0.218","0.57","-"
"2023/09/07","23:48","0.187","0.53","-"
"2023/09/07","23:54","0.156","0.5","-"
"2023/09/08","00:00","0.125","0.46","-"
"2023/09/08","00:06","0.093","0.43","-"
"2023/09/08","00:12","0.062","0.4","-"
"2023/09/08","00:18","0.031","0.39","-"
"2023/09/08","00:24","0","0.37","-"
"2023/09/08","00:30","-0.03","0.33","-"
"2023/09/08","00:36","-0.06","0.3","-"
"2023/09/08","00:42","-0.09","0.27","-"
"2023/09/08","00:48","-0.118","0.26","-"
"2023/09/08","00:54","-0.146","0.23","-"
"2023/09/08","01:00","-0.173","0.2","-"
"2023/09/08","01:06","-0.199","0.2","-"
"2023/09/08","01:12","-0.223","0.18","-"
"2023/09/08","01:18","-0.246","0.16","-"
"2023/09/08","01:24","-0.267","0.13","-"
"2023/09/08","01:30","-0.287","0.13","-"
"2023/09/08","01:36","-0.304","0.11","-"
"2023/09/08","01:42","-0.319","0.12","-"
"2023/09/08","01:48","-0.332","0.1","-"
"2023/09/08","01:54","-0.343","0.1","-"
"2023/09/08","02:00","-0.352","0.08","-"
"2023/09/08","02:06","-0.358","0.08","-"
"2023/09/08","02:12","-0.361","0.08","-"
"2023/09/08","02:18","-0.362","0.09","-"
"2023/09/08","02:24","-0.36","0.07","-"
"2023/09/08","02:30","-0.355","0.08","-"
"2023/09/08","02:36","-0.349","0.09","-"
"2023/09/08","02:42","-0.339","0.09","-"
"2023/09/08","02:48","-0.328","0.09","-"
"2023/09/08","02:54","-0.314","0.1","-"
"2023/09/08","03:00","-0.297","0.13","-"
"2023/09/08","03:06","-0.279","0.14","-"
"2023/09/08","03:12","-0.259","0.17","-"
"2023/09/08","03:18","-0.237","0.17","-"
"2023/09/08","03:24","-0.214","0.19","-"
"2023/09/08","03:30","-0.189","0.19","-"
"2023/09/08","03:36","-0.163","0.25","-"
"2023/09/08","03:42","-0.135","0.3","-"
"2023/09/08","03:48","-0.107","0.32","-"
"2023/09/08","03:54","-0.078","0.34","-"
"2023/09/08","04:00","-0.049","0.37","-"
"2023/09/08","04:06","-0.018","0.41","-"
"2023/09/08","04:12","0.012","0.43","-"
"2023/09/08","04:18","0.043","0.48","-"
"2023/09/08","04:24","0.074","0.51","-"
"2023/09/08","04:30","0.105","0.54","-"
"2023/09/08","04:36","0.136","0.59","-"
"2023/09/08","04:42","0.167","0.62","-"
"2023/09/08","04:48","0.198","0.64","-"
"2023/09/08","04:54","0.229","0.68","-"
"2023/09/08","05:00","0.26","0.72","-"
"2023/09/08","05:06","0.29","0.76","-"
"2023/09/08","05:12","0.321","0.8","-"
"2023/09/08","05:18","0.351","0.8","-"
"2023/09/08","05:24","0.381","0.82","-"
"2023/09/08","05:30","0.411","0.86","-"
"2023/09/08","05:36","0.441","0.89","-"
"2023/09/08","05:42","0.471","0.93","-"
"2023/09/08","05:48","0.501","0.94","-"
"2023/09/08","05:54","0.531","0.97","-"
"2023/09/08","06:00","0.561","1.01","-"
"2023/09/08","06:06","0.59","1.03","-"
"2023/09/08","06:12","0.62","1.06","-"
"2023/09/08","06:18","0.649","1.09","-"
"2023/09/08","06:24","0.678","1.08","-"
"2023/09/08","06:30","0.706","1.11","-"
"2023/09/08","06:36","0.734","1.16","-"
"2023/09/08","06:42","0.762","1.17","-"
"2023/09/08","06:48","0.789","1.21","-"
"2023/09/08","06:54","0.815","1.23","-"
"2023/09/08","07:00","0.84","1.24","-"
"2023/09/08","07:06","0.864","1.25","-"
"2023/09/08","07:12","0.887","1.27","-"
"2023/09/08","07:18","0.909","1.28","-"
"2023/09/08","07:24","0.929","1.3","-"
"2023/09/08","07:30","0.948","1.33","-"
"2023/09/08","07:36","0.964","1.35","-"
"2023/09/08","07:42","0.979","1.36","-"
"2023/09/08","07:48","0.991","1.35","-"
"2023/09/08","07:54","1.002","1.36","-"
"2023/09/08","08:00","1.01","1.36","-"
"2023/09/08","08:06","1.015","1.37","-"
"2023/09/08","08:12","1.018","1.38","-"
"2023/09/08","08:18","1.019","1.38","-"
"2023/09/08","08:24","1.017","1.37","-"
"2023/09/08","08:30","1.012","1.38","-"
"2023/09/08","08:36","1.005","1.35","-"
"2023/09/08","08:42","0.995","1.32","-"
"2023/09/08","08:48","0.983","1.31","-"
"2023/09/08","08:54","0.969","1.31","-"
"2023/09/08","09:00","0.952","1.26","-"
"2023/09/08","09:06","0.932","1.25","-"
"2023/09/08","09:12","0.911","1.22","-"
"2023/09/08","09:18","0.888","1.18","-"
"2023/09/08","09:24","0.863","1.15","-"
"2023/09/08","09:30","0.837","1.13","-"
"2023/09/08","09:36","0.809","1.05","-"
"2023/09/08","09:42","0.779","1.04","-"
"2023/09/08","09:48","0.749","1.03","-"
"2023/09/08","09:54","0.718","0.98","-"
"2023/09/08","10:00","0.686","0.96","-"
"2023/09/08","10:06","0.653","0.9","-"
"2023/09/08","10:12","0.619","0.84","-"
"2023/09/08","10:18","0.586","0.81","-"
"2023/09/08","10:24","0.552","0.79","-"
"2023/09/08","10:30","0.518","0.76","-"
"2023/09/08","10:36","0.484","0.7","-"
"2023/09/08","10:42","0.45","0.66","-"
"2023/09/08","10:48","0.416","0.63","-"
"2023/09/08","10:54","0.382","0.61","-"
"2023/09/08","11:00","0.348","0.58","-"
"2023/09/08","11:06","0.315","0.55","-"
"2023/09/08","11:12","0.282","0.51","-"
"2023/09/08","11:18","0.248","0.47","-"
"2023/09/08","11:24","0.215","0.43","-"
"2023/09/08","11:30","0.182","0.41","-"
"2023/09/08","11:36","0.149","0.39","-"
"2023/09/08","11:42","0.116","0.34","-"
"2023/09/08","11:48","0.083","0.3","-"
"2023/09/08","11:54","0.051","0.27","-"
"2023/09/08","12:00","0.017","0.24","-"
"2023/09/08","12:06","-0.016","0.19","-"
"2023/09/08","12:12","-0.049","0.15","-"
"2023/09/08","12:18","-0.082","0.12","-"
"2023/09/08","12:24","-0.115","0.09","-"
"2023/09/08","12:30","-0.149","0.05","-"
"2023/09/08","12:36","-0.182","0.03","-"
"2023/09/08","12:42","-0.215","-0.01","-"
"2023/09/08","12:48","-0.249","-0.05","-"
"2023/09/08","12:54","-0.281","-0.08","-"
"2023/09/08","13:00","-0.314","-0.11","-"
"2023/09/08","13:06","-0.346","-0.14","-"
"2023/09/08","13:12","-0.377","-0.18","-"
"2023/09/08","13:18","-0.408","-0.2","-"
"2023/09/08","13:24","-0.437","-0.22","-"
"2023/09/08","13:30","-0.466","-0.24","-"
"2023/09/08","13:36","-0.493","-0.27","-"
"2023/09/08","13:42","-0.519","-0.31","-"
"2023/09/08","13:48","-0.543","-0.32","-"
"2023/09/08","13:54","-0.565","-0.32","-"
"2023/09/08","14:00","-0.586","-0.32","-"
"2023/09/08","14:06","-0.604","-0.35","-"
"2023/09/08","14:12","-0.62","-0.34","-"
"2023/09/08","14:18","-0.634","-0.36","-"
"2023/09/08","14:24","-0.645","-0.37","-"
"2023/09/08","14:30","-0.654","-0.37","-"
"2023/09/08","14:36","-0.66","-0.36","-"
"2023/09/08","14:42","-0.664","-0.37","-"
"2023/09/08","14:48","-0.665","-0.38","-"
"2023/09/08","14:54","-0.663","-0.38","-"
"2023/09/08","15:00","-0.659","-0.36","-"
"2023/09/08","15:06","-0.652","-0.34","-"
"2023/09/08","15:12","-0.642","-0.33","-"
"2023/09/08","15:18","-0.63","-0.34","-"
"2023/09/08","15:24","-0.616","-0.33","-"
"2023/09/08","15:30","-0.599","-0.31","-"
"2023/09/08","15:36","-0.58","-0.29","-"
"2023/09/08","15:42","-0.559","-0.26","-"
"2023/09/08","15:48","-0.536","-0.25","-"
"2023/09/08","15:54","-0.512","-0.22","-"
"2023/09/08","16:00","-0.486","-0.18","-"
"2023/09/08","16:06","-0.458","-0.16","-"
"2023/09/08","16:12","-0.429","-0.13","-"
"2023/09/08","16:18","-0.399","-0.11","-"
"2023/09/08","16:24","-0.368","-0.09","-"
"2023/09/08","16:30","-0.337","-0.04","-"
"2023/09/08","16:36","-0.304","0.01","-"
"2023/09/08","16:42","-0.271","0.04","-"
"2023/09/08","16:48","-0.237","0.06","-"
"2023/09/08","16:54","-0.203","0.11","-"
"2023/09/08","17:00","-0.168","0.14","-"
"2023/09/08","17:06","-0.133","0.18","-"
"2023/09/08","17:12","-0.098","0.22","-"
"2023/09/08","17:18","-0.062","0.27","-"
"2023/09/08","17:24","-0.026","0.32","-"
"2023/09/08","17:30","0.01","0.34","-"
"2023/09/08","17:36","0.046","0.37","-"
"2023/09/08","17:42","0.083","0.43","-"
"2023/09/08","17:48","0.12","0.46","-"
"2023/09/08","17:54","0.157","0.48","-"
"2023/09/08","18:00","0.194","0.52","-"
"2023/09/08","18:06","0.232","0.55","-"
"2023/09/08","18:12","0.27","0.58","-"
"2023/09/08","18:18","0.309","0.62","-"
"2023/09/08","18:24","0.347","0.65","-"
"2023/09/08","18:30","0.386","0.69","-"
"2023/09/08","18:36","0.425","0.69","-"
"2023/09/08","18:42","0.464","0.73","-"
"2023/09/08","18:48","0.503","0.78","-"
"2023/09/08","18:54","0.542","0.82","-"
"2023/09/08","19:00","0.581","0.84","-"
"2023/09/08","19:06","0.619","0.86","-"
"2023/09/08","19:12","0.657","0.88","-"
"2023/09/08","19:18","0.695","0.94","-"
"2023/09/08","19:24","0.732","0.97","-"
"2023/09/08","19:30","0.768","0.96","-"
"2023/09/08","19:36","0.803","1","-"
"2023/09/08","19:42","0.836","1.03","-"
"2023/09/08","19:48","0.869","1.07","-"
"2023/09/08","19:54","0.899","1.09","-"
"2023/09/08","20:00","0.928","1.1","-"
"2023/09/08","20:06","0.955","1.11","-"
"2023/09/08","20:12","0.98","1.13","-"
"2023/09/08","20:18","1.003","1.14","-"
"2023/09/08","20:24","1.023","1.17","-"
"2023/09/08","20:30","1.041","1.19","-"
"2023/09/08","20:36","1.056","1.18","-"
"2023/09/08","20:42","1.069","1.21","-"
"2023/09/08","20:48","1.079","1.21","-"
"2023/09/08","20:54","1.086","1.21","-"
"2023/09/08","21:00","1.09","1.2","-"
"2023/09/08","21:06","1.092","1.19","-"
"2023/09/08","21:12","1.091","1.27","-"
"2023/09/08","21:18","1.087","1.29","-"
"2023/09/08","21:24","1.081","1.25","-"
"2023/09/08","21:30","1.072","1.24","-"
"2023/09/08","21:36","1.061","1.25","-"
"2023/09/08","21:42","1.048","1.24","-"
"2023/09/08","21:48","1.033","1.23","-"
"2023/09/08","21:54","1.015","1.21","-"
"2023/09/08","22:00","0.996","1.25","-"
"2023/09/08","22:06","0.976","1.23","-"
"2023/09/08","22:12","0.954","1.18","-"
"2023/09/08","22:18","0.93","1.16","-"
"2023/09/08","22:24","0.906","1.14","-"
"2023/09/08","22:30","0.88","1.12","-"
"2023/09/08","22:36","0.854","1.07","-"
"2023/09/08","22:42","0.827","1.08","-"
"2023/09/08","22:48","0.8","1.02","-"
"2023/09/08","22:54","0.772","0.97","-"
"2023/09/08","23:00","0.744","0.95","-"
"2023/09/08","23:06","0.715","0.91","-"
"2023/09/08","23:12","0.687","0.86","-"
"2023/09/08","23:18","0.658","0.85","-"
"2023/09/08","23:24","0.629","0.81","-"
"2023/09/08","23:30","0.6","0.76","-"
"2023/09/08","23:36","0.571","0.73","-"
"2023/09/08","23:42","0.542","0.69","-"
"2023/09/08","23:48","0.513","0.65","-"
"2023/09/08","23:54","0.483","0.62","-"
"2023/09/09","00:00","0.454","0.58","-"
"2023/09/09","00:06","0.424","0.54","-"
"2023/09/09","00:12","0.395","0.51","-"
"2023/09/09","00:18","0.365","0.5","-"
"2023/09/09","00:24","0.335","0.47","-"
"2023/09/09","00:30","0.304","0.41","-"
"2023/09/09","00:36","0.274","0.39","-"
"2023/09/09","00:42","0.243","0.39","-"
"2023/09/09","00:48","0.212","0.35","-"
"2023/09/09","00:54","0.181","0.32","-"
"2023/09/09","01:00","0.15","0.26","-"
"2023/09/09","01:06","0.119","0.23","-"
"2023/09/09","01:12","0.087","0.18","-"
"2023/09/09","01:18","0.056","0.14","-"
"2023/09/09","01:24","0.025","0.12","-"
"2023/09/09","01:30","-0.005","0.09","-"
"2023/09/09","01:36","-0.035","0.06","-"
"2023/09/09","01:42","-0.064","0.04","-"
"2023/09/09","01:48","-0.093","0","-"
"2023/09/09","01:54","-0.121","-0.04","-"
"2023/09/09","02:00","-0.147","-0.04","-"
"2023/09/09","02:06","-0.172","-0.07","-"
"2023/09/09","02:12","-0.196","-0.11","-"
"2023/09/09","02:18","-0.218","-0.13","-"
"2023/09/09","02:24","-0.239","-0.13","-"
"2023/09/09","02:30","-0.257","-0.15","-"
"2023/09/09","02:36","-0.274","-0.18","-"
"2023/09/09","02:42","-0.288","-0.2","-"
"2023/09/09","02:48","-0.3","-0.2","-"
"2023/09/09","02:54","-0.31","-0.18","-"
"2023/09/09","03:00","-0.317","-0.18","-"
"2023/09/09","03:06","-0.322","-0.2","-"
"2023/09/09","03:12","-0.324","-0.22","-"
"2023/09/09","03:18","-0.324","-0.23","-"
"2023/09/09","03:24","-0.322","-0.22","-"
"2023/09/09","03:30","-0.317","-0.22","-"
"2023/09/09","03:36","-0.31","-0.21","-"
"2023/09/09","03:42","-0.301","-0.19","-"
"2023/09/09","03:48","-0.289","-0.15","-"
"2023/09/09","03:54","-0.276","-0.14","-"
"2023/09/09","04:00","-0.26","-0.15","-"
"2023/09/09","04:06","-0.243","-0.12","-"
"2023/09/09","04:12","-0.224","-0.1","-"
"2023/09/09","04:18","-0.204","-0.08","-"
"2023/09/09","04:24","-0.182","-0.04","-"
"2023/09/09","04:30","-0.16","0","-"
"2023/09/09","04:36","-0.136","0.03","-"
"2023/09/09","04:42","-0.111","0.04","-"
"2023/09/09","04:48","-0.086","0.08","-"
"2023/09/09","04:54","-0.06","0.12","-"
"2023/09/09","05:00","-0.033","0.16","-"
"2023/09/09","05:06","-0.006","0.21","-"
"2023/09/09","05:12","0.021","0.26","-"
"2023/09/09","05:18","0.049","0.3","-"
"2023/09/09","05:24","0.076","0.34","-"
"2023/09/09","05:30","0.104","0.36","-"
"2023/09/09","05:36","0.132","0.39","-"
"2023/09/09","05:42","0.16","0.42","-"
"2023/09/09","05:48","0.188","0.48","-"
"2023/09/09","05:54","0.216","0.52","-"
"2023/09/09","06:00","0.244","0.54","-"
"2023/09/09","06:06","0.272","0.57","-"
"2023/09/09","06:12","0.3","0.61","-"
"2023/09/09","06:18","0.329","0.64","-"
"2023/09/09","06:24","0.357","0.65","-"
"2023/09/09","06:30","0.386","0.64","-"
"2023/09/09","06:36","0.415","0.67","-"
"2023/09/09","06:42","0.444","0.73","-"
"2023/09/09","06:48","0.473","0.76","-"
"2023/09/09","06:54","0.503","0.78","-"
"2023/09/09","07:00","0.532","0.78","-"
"2023/09/09","07:06","0.562","0.79","-"
"2023/09/09","07:12","0.592","0.83","-"
"2023/09/09","07:18","0.621","0.86","-"
"2023/09/09","07:24","0.651","0.86","-"
"2023/09/09","07:30","0.68","0.88","-"
"2023/09/09","07:36","0.709","0.89","-"
"2023/09/09","07:42","0.738","0.96","-"
"2023/09/09","07:48","0.766","0.95","-"
"2023/09/09","07:54","0.793","0.99","-"
"2023/09/09","08:00","0.819","1","-"
"2023/09/09","08:06","0.844","1.01","-"
"2023/09/09","08:12","0.868","1.03","-"
"2023/09/09","08:18","0.891","1.05","-"
"2023/09/09","08:24","0.912","1.08","-"
"2023/09/09","08:30","0.931","1.09","-"
"2023/09/09","08:36","0.949","1.1","-"
"2023/09/09","08:42","0.964","1.11","-"
"2023/09/09","08:48","0.977","1.13","-"
"2023/09/09","08:54","0.988","1.13","-"
"2023/09/09","09:00","0.997","1.14","-"
"2023/09/09","09:06","1.003","1.18","-"
"2023/09/09","09:12","1.006","1.18","-"
"2023/09/09","09:18","1.007","1.18","-"
"2023/09/09","09:24","1.006","1.18","-"
"2023/09/09","09:30","1.002","1.16","-"
"2023/09/09","09:36","0.995","1.18","-"
"2023/09/09","09:42","0.986","1.15","-"
"2023/09/09","09:48","0.975","1.15","-"
"2023/09/09","09:54","0.961","1.13","-"
"2023/09/09","10:00","0.945","1.14","-"
"2023/09/09","10:06","0.927","1.12","-"
"2023/09/09","10:12","0.907","1.09","-"
"2023/09/09","10:18","0.885","1.08","-"
"2023/09/09","10:24","0.862","1.07","-"
"2023/09/09","10:30","0.837","1.01","-"
"2023/09/09","10:36","0.811","0.98","-"
"2023/09/09","10:42","0.783","0.95","-"
"2023/09/09","10:48","0.755","0.94","-"
"2023/09/09","10:54","0.725","0.91","-"
"2023/09/09","11:00","0.695","0.86","-"
"2023/09/09","11:06","0.665","0.81","-"
"2023/09/09","11:12","0.633","0.78","-"
"2023/09/09","11:18","0.602","0.76","-"
"2023/09/09","11:24","0.57","0.71","-"
"2023/09/09","11:30","0.538","0.67","-"
"2023/09/09","11:36","0.506","0.63","-"
"2023/09/09","11:42","0.474","0.6","-"
"2023/09/09","11:48","0.442","0.57","-"
"2023/09/09","11:54","0.409","0.53","-"
"2023/09/09","12:00","0.377","0.5","-"
"2023/09/09","12:06","0.345","0.45","-"
"2023/09/09","12:12","0.312","0.41","-"
"2023/09/09","12:18","0.28","0.39","-"
"2023/09/09","12:24","0.247","0.37","-"
"2023/09/09","12:30","0.214","0.33","-"
"2023/09/09","12:36","0.182","0.28","-"
"2023/09/09","12:42","0.148","0.23","-"
"2023/09/09","12:48","0.115","0.2","-"
"2023/09/09","12:54","0.082","0.18","-"
"2023/09/09","13:00","0.048","0.15","-"
"2023/09/09","13:06","0.014","0.08","-"
"2023/09/09","13:12","-0.021","0.02","-"
"2023/09/09","13:18","-0.055","0","-"
"2023/09/09","13:24","-0.09","-0.01","-"
"2023/09/09","13:30","-0.124","-0.03","-"
"2023/09/09","13:36","-0.159","-0.07","-"
"2023/09/09","13:42","-0.193","-0.1","-"
"2023/09/09","13:48","-0.228","-0.13","-"
"2023/09/09","13:54","-0.262","-0.15","-"
"2023/09/09","14:00","-0.295","-0.19","-"
"2023/09/09","14:06","-0.328","-0.2","-"
"2023/09/09","14:12","-0.36","-0.22","-"
"2023/09/09","14:18","-0.391","-0.25","-"
"2023/09/09","14:24","-0.422","-0.27","-"
"2023/09/09","14:30","-0.45","-0.28","-"
"2023/09/09","14:36","-0.478","-0.31","-"
"2023/09/09","14:42","-0.503","-0.32","-"
"2023/09/09","14:48","-0.527","-0.34","-"
"2023/09/09","14:54","-0.549","-0.35","-"
"2023/09/09","15:00","-0.569","-0.37","-"
"2023/09/09","15:06","-0.586","-0.38","-"
"2023/09/09","15:12","-0.602","-0.39","-"
"2023/09/09","15:18","-0.614","-0.41","-"
"2023/09/09","15:24","-0.625","-0.42","-"
"2023/09/09","15:30","-0.632","-0.43","-"
"2023/09/09","15:36","-0.637","-0.43","-"
"2023/09/09","15:42","-0.64","-0.44","-"
"2023/09/09","15:48","-0.64","-0.44","-"
"2023/09/09","15:54","-0.637","-0.44","-"
"2023/09/09","16:00","-0.631","-0.43","-"
"2023/09/09","16:06","-0.624","-0.41","-"
"2023/09/09","16:12","-0.613","-0.42","-"
"2023/09/09","16:18","-0.601","-0.4","-"
"2023/09/09","16:24","-0.586","-0.39","-"
"2023/09/09","16:30","-0.569","-0.37","-"
"2023/09/09","16:36","-0.55","-0.37","-"
"2023/09/09","16:42","-0.529","-0.36","-"
"2023/09/09","16:48","-0.507","-0.35","-"
"2023/09/09","16:54","-0.483","-0.28","-"
"2023/09/09","17:00","-0.458","-0.26","-"
"2023/09/09","17:06","-0.431","-0.22","-"
"2023/09/09","17:12","-0.404","-0.21","-"
"2023/09/09","17:18","-0.375","-0.18","-"
"2023/09/09","17:24","-0.345","-0.12","-"
"2023/09/09","17:30","-0.315","-0.09","-"
"2023/09/09","17:36","-0.284","-0.05","-"
"2023/09/09","17:42","-0.252","0.01","-"
"2023/09/09","17:48","-0.22","0.05","-"
"2023/09/09","17:54","-0.187","0.06","-"
"2023/09/09","18:00","-0.153","0.1","-"
"2023/09/09","18:06","-0.12","0.16","-"
"2023/09/09","18:12","-0.085","0.22","-"
"2023/09/09","18:18","-0.051","0.25","-"
"2023/09/09","18:24","-0.016","0.27","-"
"2023/09/09","18:30","0.02","0.33","-"
"2023/09/09","18:36","0.056","0.37","-"
"2023/09/09","18:42","0.093","0.39","-"
"2023/09/09","18:48","0.129","0.38","-"
"2023/09/09","18:54","0.167","0.41","-"
"2023/09/09","19:00","0.205","0.45","-"
"2023/09/09","19:06","0.243","0.51","-"
"2023/09/09","19:12","0.282","0.53","-"
"2023/09/09","19:18","0.321","0.53","-"
"2023/09/09","19:24","0.361","0.55","-"
"2023/09/09","19:30","0.401","0.61","-"
"2023/09/09","19:36","0.441","0.64","-"
"2023/09/09","19:42","0.481","0.67","-"
"2023/09/09","19:48","0.522","0.67","-"
"2023/09/09","19:54","0.562","0.73","-"
"2023/09/09","20:00","0.602","0.78","-"
"2023/09/09","20:06","0.642","0.81","-"
"2023/09/09","20:12","0.682","0.83","-"
"2023/09/09","20:18","0.72","0.86","-"
"2023/09/09","20:24","0.758","0.89","-"
"2023/09/09","20:30","0.795","0.93","-"
"2023/09/09","20:36","0.83","0.97","-"
"2023/09/09","20:42","0.864","1","-"
"2023/09/09","20:48","0.897","1.02","-"
"2023/09/09","20:54","0.928","1.03","-"
"2023/09/09","21:00","0.956","1.08","-"
"2023/09/09","21:06","0.983","1.07","-"
"2023/09/09","21:12","1.007","1.13","-"
"2023/09/09","21:18","1.029","1.14","-"
"2023/09/09","21:24","1.048","1.11","-"
"2023/09/09","21:30","1.065","1.19","-"
"2023/09/09","21:36","1.079","1.19","-"
"2023/09/09","21:42","1.091","1.21","-"
"2023/09/09","21:48","1.099","1.26","-"
"2023/09/09","21:54","1.105","1.26","-"
"2023/09/09","22:00","1.108","1.25","-"
"2023/09/09","22:06","1.108","1.25","-"
"2023/09/09","22:12","1.105","1.27","-"
"2023/09/09","22:18","1.1","1.27","-"
"2023/09/09","22:24","1.092","1.26","-"
"2023/09/09","22:30","1.082","1.29","-"
"2023/09/09","22:36","1.07","1.27","-"
"2023/09/09","22:42","1.055","1.28","-"
"2023/09/09","22:48","1.039","1.25","-"
"2023/09/09","22:54","1.021","1.24","-"
"2023/09/09","23:00","1.001","1.24","-"
"2023/09/09","23:06","0.979","1.24","-"
"2023/09/09","23:12","0.957","1.21","-"
"2023/09/09","23:18","0.933","1.19","-"
"2023/09/09","23:24","0.908","1.17","-"
"2023/09/09","23:30","0.882","1.13","-"
"2023/09/09","23:36","0.856","1.1","-"
"2023/09/09","23:42","0.829","1.07","-"
"2023/09/09","23:48","0.801","1.05","-"
"2023/09/09","23:54","0.773","1","-"
"2023/09/10","00:00","0.745","0.97","-"
"2023/09/10","00:06","0.716","0.93","-"
"2023/09/10","00:12","0.687","0.89","-"
"2023/09/10","00:18","0.658","0.85","-"
"2023/09/10","00:24","0.629","0.79","-"
"2023/09/10","00:30","0.599","0.77","-"
"2023/09/10","00:36","0.569","0.74","-"
"2023/09/10","00:42","0.54","0.7","-"
"2023/09/10","00:48","0.51","0.66","-"
"2023/09/10","00:54","0.479","0.63","-"
"2023/09/10","01:00","0.449","0.58","-"
"2023/09/10","01:06","0.418","0.55","-"
"2023/09/10","01:12","0.387","0.52","-"
"2023/09/10","01:18","0.356","0.51","-"
"2023/09/10","01:24","0.324","0.49","-"
"2023/09/10","01:30","0.292","0.46","-"
"2023/09/10","01:36","0.26","0.42","-"
"2023/09/10","01:42","0.227","0.4","-"
"2023/09/10","01:48","0.195","0.36","-"
"2023/09/10","01:54","0.162","0.32","-"
"2023/09/10","02:00","0.129","0.31","-"
"2023/09/10","02:06","0.096","0.29","-"
"2023/09/10","02:12","0.064","0.28","-"
"2023/09/10","02:18","0.031","0.25","-"
"2023/09/10","02:24","-0.001","0.21","-"
"2023/09/10","02:30","-0.032","0.16","-"
"2023/09/10","02:36","-0.063","0.15","-"
