Unnamed: 0,temperature_2m,relativehumidity_2m,dewpoint_2m,precipitation,pressure_msl,surface_pressure,cloudcover,et0_fao_evapotranspiration,windspeed_10m,shortwave_radiation,time_local,year,month,day,temp(f),tide(ft),pm2.5 (ug/m3),ozone (ppm),forecast_temp(f),forecast_relativehumidity_2m,forecast_dewpoint_2m,forecast_precipitation,forecast_windspeed_10m,forecast_shortwave_radiation
73899.0,77.1,85.0,72.2,0.0,1011.9,1011.7,28.0,0.0,5.4,0.0,3.0,2023.0,6.0,7.0,83.5,2.103,6.3,0.027,76.8,93.0,74.6,0.0,2.1,0.0
73900.0,76.4,87.0,72.2,0.0,1011.6,1011.4,32.0,0.0,5.1,0.0,4.0,2023.0,6.0,7.0,83.3,2.356,7.0,0.018,76.9,91.0,74.1,0.0,0.9,0.0
73901.0,76.4,87.0,72.0,0.0,1011.4,1011.2,28.0,0.0,4.5,0.0,5.0,2023.0,6.0,7.0,83.3,2.274,8.1,0.008,77.3,89.0,73.8,0.0,0.7,0.0
73902.0,78.5,80.0,71.8,0.0,1011.7,1011.5,51.0,0.0,4.2,0.0,6.0,2023.0,6.0,7.0,83.3,1.663,10.2,0.008,77.6,89.0,74.1,0.0,1.6,0.0
73903.0,78.2,81.0,71.9,0.0,1011.9,1011.7,34.0,0.001,3.8,10.0,7.0,2023.0,6.0,7.0,83.3,1.132,10.7,0.019,77.5,90.0,74.4,0.0,0.2,45.0
73904.0,78.2,89.0,74.7,0.0,1012.7,1012.5,32.0,0.003,1.5,126.0,8.0,2023.0,6.0,7.0,83.3,0.643,8.4,0.035,80.3,87.0,76.1,0.0,1.7,257.0
73905.0,81.4,73.0,72.0,0.0,1012.6,1012.4,37.0,0.008,1.0,311.0,9.0,2023.0,6.0,7.0,83.5,0.249,9.1,0.032,82.2,86.0,77.6,0.0,2.3,477.0
73906.0,82.7,70.0,72.0,0.0,1012.7,1012.5,32.0,0.015,0.9,528.0,10.0,2023.0,6.0,7.0,83.5,0.115,9.6,0.039,83.6,81.0,77.1,0.0,4.9,655.0
73907.0,83.5,68.0,71.7,0.0,1012.5,1012.3,28.0,0.017,2.2,606.0,11.0,2023.0,6.0,7.0,83.3,0.236,10.0,0.039,86.9,63.0,72.8,0.0,5.0,792.0
73908.0,84.2,67.0,71.9,0.0,1012.2,1012.0,42.0,0.019,4.1,667.0,12.0,2023.0,6.0,7.0,83.3,0.614,10.6,0.039,85.8,67.0,73.6,0.0,7.2,264.0
73909.0,85.0,67.0,72.8,0.004,1011.8,1011.6,39.0,0.024,6.0,829.0,13.0,2023.0,6.0,7.0,83.3,1.129,8.0,0.035,85.8,72.0,75.7,0.0,4.8,226.0
73910.0,81.9,74.0,72.7,0.094,1011.2,1011.0,36.0,0.019,7.6,673.0,14.0,2023.0,6.0,7.0,83.3,1.608,8.4,0.04,83.8,63.0,69.9,0.0,9.2,72.0
73911.0,83.2,75.0,74.6,0.11,1010.8,1010.6,45.0,0.022,10.1,844.0,15.0,2023.0,6.0,7.0,83.5,2.051,10.1,0.036,86.3,60.0,70.8,0.0,8.4,832.0
73912.0,82.0,77.0,74.3,0.079,1010.5,1010.3,47.0,0.017,10.0,634.0,16.0,2023.0,6.0,7.0,83.7,2.336,9.0,0.037,84.5,69.0,73.2,0.0,8.1,803.0
73913.0,82.7,77.0,74.6,0.008,1010.2,1010.0,67.0,0.013,11.6,458.0,17.0,2023.0,6.0,7.0,83.8,2.224,8.5,0.035,83.2,74.0,74.0,0.0,2.5,610.0
73914.0,82.8,76.0,74.6,0.012,1009.2,1009.0,40.0,0.01,6.1,334.0,18.0,2023.0,6.0,7.0,83.7,1.673,8.9,0.027,78.8,80.0,72.1,0.0,2.7,374.0
73915.0,81.9,75.0,73.3,0.012,1009.4,1009.2,21.0,0.007,5.6,244.0,19.0,2023.0,6.0,7.0,83.7,1.119,11.1,0.017,78.9,87.0,74.7,0.0,2.7,157.0
73916.0,80.4,78.0,72.8,0.0,1009.6,1009.4,15.0,0.003,5.2,56.0,20.0,2023.0,6.0,7.0,84.0,0.61,12.4,0.007,79.0,87.0,74.8,0.0,2.2,8.0
73917.0,79.6,79.0,72.6,0.0,1009.7,1009.5,15.0,0.002,5.6,0.0,21.0,2023.0,6.0,7.0,84.2,0.131,12.8,0.004,79.7,86.0,75.1,0.0,1.6,0.0
73918.0,78.8,83.0,73.0,0.0,1010.1,1009.9,27.0,0.0,3.5,0.0,22.0,2023.0,6.0,7.0,84.2,-0.144,13.4,0.004,79.1,88.0,75.3,0.0,2.1,0.0
73919.0,78.3,85.0,73.5,0.0,1010.7,1010.5,17.0,0.0,2.6,0.0,23.0,2023.0,6.0,7.0,84.2,-0.203,13.1,0.003,79.4,84.0,74.2,0.0,1.3,0.0
73920.0,77.7,87.0,73.7,0.0,1010.8,1010.6,9.0,0.0,4.1,0.0,0.0,2023.0,6.0,8.0,84.0,0.02,12.5,0.006,78.5,89.0,75.0,0.0,0.3,0.0
73921.0,77.3,89.0,73.8,0.004,1010.6,1010.4,22.0,0.0,5.9,0.0,1.0,2023.0,6.0,8.0,84.0,0.6,10.9,0.007,77.9,89.0,74.4,0.0,3.6,0.0
73922.0,76.1,91.0,73.1,0.02,1010.6,1010.4,22.0,0.0,7.9,0.0,2.0,2023.0,6.0,8.0,84.0,1.125,9.9,0.009,76.9,90.0,73.7,0.0,4.6,0.0
73923.0,77.4,86.0,72.9,0.0,1010.2,1010.0,14.0,0.001,8.9,0.0,3.0,2023.0,6.0,8.0,83.7,1.677,9.0,0.023,76.6,91.0,73.8,0.0,4.7,0.0
73924.0,77.2,86.0,72.8,0.0,1009.8,1009.6,10.0,0.001,8.6,0.0,4.0,2023.0,6.0,8.0,83.5,2.09,8.5,0.032,76.4,93.0,74.3,0.0,2.9,0.0
73925.0,76.6,88.0,72.7,0.0,1009.8,1009.6,12.0,0.001,8.2,0.0,5.0,2023.0,6.0,8.0,83.3,2.32,7.6,0.029,76.4,93.0,74.3,0.0,4.4,0.0
73926.0,76.3,89.0,72.7,0.0,1009.6,1009.4,45.0,0.0,6.3,0.0,6.0,2023.0,6.0,8.0,83.3,2.08,8.1,0.028,76.4,92.0,73.9,0.0,4.4,0.0
73927.0,76.3,89.0,72.9,0.0,1010.5,1010.3,48.0,0.001,7.6,9.0,7.0,2023.0,6.0,8.0,83.5,1.457,8.7,0.033,75.7,94.0,73.9,0.0,4.4,50.0
73928.0,77.8,87.0,73.8,0.0,1010.5,1010.3,37.0,0.003,6.5,124.0,8.0,2023.0,6.0,8.0,83.5,0.974,9.6,0.034,78.2,86.0,73.6,0.0,6.8,198.0
73929.0,79.4,84.0,74.0,0.004,1011.1,1010.9,27.0,0.008,6.6,297.0,9.0,2023.0,6.0,8.0,83.5,0.577,9.6,0.038,81.1,86.0,76.5,0.0,5.6,492.0
73930.0,81.0,82.0,74.9,0.008,1011.4,1011.2,20.0,0.012,6.4,452.0,10.0,2023.0,6.0,8.0,83.3,0.171,9.7,0.039,83.9,76.0,75.5,0.0,5.5,680.0
73931.0,81.9,78.0,74.5,0.039,1011.1,1010.9,17.0,0.017,6.7,640.0,11.0,2023.0,6.0,8.0,83.3,0.059,12.4,0.036,86.6,69.0,75.2,0.0,7.5,833.0
73932.0,80.8,79.0,73.7,0.063,1011.1,1010.9,34.0,0.018,8.9,704.0,12.0,2023.0,6.0,8.0,83.3,0.157,13.8,0.034,88.4,64.0,74.7,0.0,6.6,525.0
73933.0,82.6,75.0,73.9,0.004,1011.7,1011.5,24.0,0.02,9.1,751.0,13.0,2023.0,6.0,8.0,83.1,0.554,7.3,0.039,88.0,68.0,76.1,0.0,9.2,682.0
73934.0,83.2,74.0,73.9,0.004,1010.7,1010.5,28.0,0.022,8.2,801.0,14.0,2023.0,6.0,8.0,83.3,1.076,8.8,0.044,82.2,81.0,75.8,0.0,11.0,836.0
73935.0,82.8,75.0,73.8,0.098,1010.5,1010.3,47.0,0.022,9.8,822.0,15.0,2023.0,6.0,8.0,83.5,1.503,8.2,0.039,84.5,71.0,74.1,0.0,9.1,674.0
73936.0,81.2,77.0,73.2,0.035,1010.8,1010.6,99.0,0.013,12.5,462.0,16.0,2023.0,6.0,8.0,83.7,1.896,7.3,0.039,85.3,75.0,76.4,0.0,5.9,355.0
73937.0,82.9,75.0,74.0,0.0,1010.4,1010.2,45.0,0.014,11.4,502.0,17.0,2023.0,6.0,8.0,84.0,2.182,9.1,0.032,79.4,81.0,73.1,0.0,5.2,384.0
73938.0,83.7,73.0,74.0,0.0,1009.7,1009.5,31.0,0.012,9.1,423.0,18.0,2023.0,6.0,8.0,84.2,2.093,7.8,0.029,79.1,88.0,75.3,0.0,8.8,425.0
73939.0,81.5,77.0,73.4,0.016,1010.3,1010.1,42.0,0.007,10.5,211.0,19.0,2023.0,6.0,8.0,84.0,1.512,8.7,0.026,78.0,87.0,73.8,0.0,6.2,166.0
73940.0,80.1,80.0,73.5,0.0,1010.5,1010.3,56.0,0.003,9.1,61.0,20.0,2023.0,6.0,8.0,84.0,0.945,9.9,0.027,79.1,82.0,73.2,0.0,5.1,8.0
73941.0,79.2,82.0,73.3,0.0,1010.7,1010.5,50.0,0.002,8.4,0.0,21.0,2023.0,6.0,8.0,84.2,0.476,8.0,0.032,78.2,85.0,73.3,0.0,5.0,0.0
73942.0,78.6,84.0,73.5,0.0,1011.1,1010.9,18.0,0.001,8.2,0.0,22.0,2023.0,6.0,8.0,84.2,0.046,7.0,0.034,78.4,85.0,73.5,0.0,5.0,0.0
73943.0,78.2,86.0,73.8,0.0,1011.3,1011.1,13.0,0.001,8.5,0.0,23.0,2023.0,6.0,8.0,84.4,-0.243,7.4,0.034,77.8,86.0,73.3,0.0,5.0,0.0
73944.0,78.1,87.0,73.8,0.0,1011.5,1011.3,21.0,0.001,10.3,0.0,0.0,2023.0,6.0,9.0,84.4,-0.312,8.7,0.033,77.2,86.0,72.6,0.0,4.4,0.0
73945.0,77.5,88.0,73.8,0.0,1011.2,1011.0,32.0,0.001,12.2,0.0,1.0,2023.0,6.0,9.0,0.0,-0.082,8.5,0.03,77.3,86.0,72.8,0.016,3.4,0.0
73946.0,77.2,89.0,73.8,0.0,1011.0,1010.8,38.0,0.001,12.1,0.0,2.0,2023.0,6.0,9.0,84.0,0.469,8.9,0.03,76.1,88.0,72.3,0.0,6.2,0.0
73947.0,77.2,91.0,74.2,0.0,1010.5,1010.3,27.0,0.001,12.3,0.0,3.0,2023.0,6.0,9.0,84.0,1.014,8.9,0.028,75.7,90.0,72.6,0.0,4.2,0.0
73948.0,76.9,91.0,74.0,0.016,1010.2,1010.0,34.0,0.001,12.8,0.0,4.0,2023.0,6.0,9.0,84.0,1.503,7.9,0.031,75.5,92.0,73.0,0.0,4.1,0.0
73949.0,76.7,91.0,73.9,0.004,1010.2,1010.0,38.0,0.001,12.3,0.0,5.0,2023.0,6.0,9.0,83.7,1.932,7.0,0.028,75.8,92.0,73.3,0.0,4.5,0.0
73950.0,76.3,92.0,73.8,0.031,1010.2,1010.0,56.0,0.0,6.9,0.0,6.0,2023.0,6.0,9.0,83.5,2.047,7.8,0.022,76.4,90.0,73.2,0.0,2.4,0.0
73951.0,76.2,92.0,73.6,0.028,1010.1,1009.9,35.0,0.001,6.9,7.0,7.0,2023.0,6.0,9.0,83.5,1.798,8.2,0.027,76.1,92.0,73.6,0.0,2.1,49.0
73952.0,77.3,90.0,74.2,0.024,1010.8,1010.6,26.0,0.003,6.3,99.0,8.0,2023.0,6.0,9.0,83.7,1.276,7.9,0.031,78.4,86.0,73.9,0.0,2.1,217.0
73953.0,78.8,88.0,74.9,0.028,1011.2,1011.0,26.0,0.007,6.1,265.0,9.0,2023.0,6.0,9.0,83.5,0.781,8.8,0.035,81.6,81.0,75.2,0.0,3.4,476.0
73954.0,80.6,79.0,73.7,0.043,1011.5,1011.3,46.0,0.012,6.3,453.0,10.0,2023.0,6.0,9.0,83.1,0.315,8.4,0.043,83.8,76.0,75.4,0.0,3.5,639.0
73955.0,79.2,80.0,72.5,0.102,1011.2,1011.0,59.0,0.013,4.6,477.0,11.0,2023.0,6.0,9.0,83.1,-0.043,7.1,0.04,85.2,69.0,73.9,0.0,7.1,409.0
73956.0,80.6,78.0,72.9,0.012,1011.3,1011.1,58.0,0.016,4.7,561.0,12.0,2023.0,6.0,9.0,83.1,-0.217,7.4,0.041,81.8,72.0,71.8,0.016,4.3,35.0
73957.0,82.5,75.0,73.8,0.0,1011.1,1010.9,29.0,0.021,6.7,763.0,13.0,2023.0,6.0,9.0,83.1,-0.072,8.5,0.04,83.4,79.0,76.2,0.0,9.7,189.0
73958.0,83.7,74.0,74.7,0.0,1010.4,1010.2,21.0,0.021,6.3,747.0,14.0,2023.0,6.0,9.0,83.3,0.331,8.9,0.038,85.9,77.0,77.8,0.028,8.7,642.0
73959.0,85.6,70.0,74.7,0.004,1010.0,1009.8,28.0,0.023,6.5,802.0,15.0,2023.0,6.0,9.0,83.5,0.837,10.1,0.037,89.1,64.0,75.4,0.0,10.2,640.0
73960.0,86.2,71.0,75.6,0.0,1010.0,1009.8,28.0,0.021,6.9,719.0,16.0,2023.0,6.0,9.0,83.7,1.322,8.1,0.041,90.2,59.0,73.9,0.0,7.2,367.0
73961.0,84.3,69.0,73.0,0.012,1009.6,1009.4,53.0,0.016,7.1,567.0,17.0,2023.0,6.0,9.0,84.0,1.588,9.2,0.036,90.5,50.0,69.3,0.0,5.3,464.0
73962.0,83.4,70.0,72.4,0.012,1009.8,1009.6,25.0,0.011,6.0,357.0,18.0,2023.0,6.0,9.0,84.4,1.909,10.6,0.035,84.5,69.0,73.2,0.398,10.6,182.0
73963.0,82.1,71.0,72.0,0.0,1009.8,1009.6,34.0,0.007,5.2,202.0,19.0,2023.0,6.0,9.0,84.6,1.857,8.4,0.036,82.5,81.0,76.0,0.028,8.2,3.0
73964.0,80.2,79.0,72.9,0.016,1010.2,1010.0,44.0,0.003,6.3,58.0,20.0,2023.0,6.0,9.0,84.4,1.398,6.0,0.023,83.2,79.0,76.0,0.0,2.9,23.0
73965.0,79.2,82.0,73.1,0.008,1010.8,1010.6,23.0,0.002,6.8,0.0,21.0,2023.0,6.0,9.0,84.4,0.879,6.0,0.024,81.9,84.0,76.6,0.0,5.4,0.0
73966.0,78.3,86.0,73.8,0.0,1011.1,1010.9,15.0,0.0,6.0,0.0,22.0,2023.0,6.0,9.0,84.6,0.427,6.2,0.008,80.5,82.0,74.5,0.0,3.8,0.0
73967.0,77.1,89.0,73.6,0.0,1011.4,1011.2,12.0,0.0,5.9,0.0,23.0,2023.0,6.0,9.0,84.7,-0.02,5.8,0.006,80.2,81.0,73.9,0.0,3.8,0.0
73968.0,76.5,91.0,73.6,0.0,1011.6,1011.4,6.0,0.0,5.6,0.0,0.0,2023.0,6.0,10.0,84.7,-0.269,5.4,0.005,79.4,86.0,74.9,0.0,2.8,0.0
73969.0,76.4,91.0,73.5,0.0,1011.0,1010.8,5.0,0.0,7.0,0.0,1.0,2023.0,6.0,10.0,84.7,-0.256,4.7,0.004,78.3,85.0,73.4,0.0,3.6,0.0
73970.0,76.2,91.0,73.3,0.0,1010.8,1010.6,5.0,0.0,7.6,0.0,2.0,2023.0,6.0,10.0,84.6,0.049,4.5,0.006,77.3,89.0,73.8,0.0,4.3,0.0
73971.0,76.2,94.0,74.4,0.008,1010.7,1010.5,9.0,0.0,6.9,0.0,3.0,2023.0,6.0,10.0,84.6,0.505,4.6,0.003,77.5,89.0,74.0,0.0,2.2,0.0
73972.0,76.2,94.0,74.3,0.0,1010.6,1010.4,13.0,0.0,6.6,0.0,4.0,2023.0,6.0,10.0,84.4,0.922,4.7,0.005,77.5,90.0,74.4,0.0,2.7,0.0
73973.0,75.8,94.0,74.0,0.0,1010.7,1010.5,8.0,0.0,6.0,0.0,5.0,2023.0,6.0,10.0,84.4,1.407,5.2,0.005,77.2,92.0,74.7,0.0,3.0,0.0
73974.0,75.6,94.0,73.7,0.0,1011.3,1011.1,39.0,0.0,5.5,0.0,6.0,2023.0,6.0,10.0,84.4,1.719,6.1,0.007,76.6,92.0,74.1,0.0,1.9,0.0
73975.0,75.6,93.0,73.4,0.0,1011.9,1011.7,24.0,0.001,5.1,9.0,7.0,2023.0,6.0,10.0,84.2,1.903,6.0,0.02,77.3,89.0,73.8,0.0,2.2,50.0
73976.0,77.3,88.0,73.6,0.0,1012.2,1012.0,16.0,0.003,4.7,135.0,8.0,2023.0,6.0,10.0,84.2,1.637,5.6,0.029,79.3,85.0,74.4,0.0,3.3,260.0
73977.0,79.3,82.0,73.5,0.0,1012.4,1012.2,4.0,0.008,4.7,308.0,9.0,2023.0,6.0,10.0,84.2,1.152,5.6,0.035,81.0,82.0,75.0,0.0,4.9,481.0
73978.0,81.5,75.0,72.7,0.0,1012.7,1012.5,3.0,0.015,3.5,537.0,10.0,2023.0,6.0,10.0,84.2,0.643,12.8,0.04,83.3,76.0,74.9,0.0,3.7,685.0
73979.0,82.5,72.0,72.6,0.004,1012.8,1012.6,19.0,0.019,1.8,682.0,11.0,2023.0,6.0,10.0,84.2,0.177,7.7,0.045,85.3,68.0,73.5,0.0,2.9,768.0
73980.0,83.3,72.0,73.5,0.0,1012.8,1012.6,15.0,0.022,1.1,753.0,12.0,2023.0,6.0,10.0,84.0,-0.194,9.2,0.051,87.0,64.0,73.3,0.0,2.2,737.0
73981.0,83.6,73.0,74.1,0.0,1012.6,1012.4,20.0,0.023,2.7,798.0,13.0,2023.0,6.0,10.0,84.0,-0.364,10.9,0.046,89.2,59.0,73.0,0.0,2.2,618.0
73982.0,82.3,74.0,73.2,0.016,1012.3,1012.1,11.0,0.022,4.4,778.0,14.0,2023.0,6.0,10.0,84.0,-0.246,6.1,0.038,89.0,65.0,75.7,0.0,7.7,992.0
73983.0,86.4,61.0,71.1,0.0,1011.9,1011.7,22.0,0.025,5.8,850.0,15.0,2023.0,6.0,10.0,84.2,0.174,5.1,0.037,89.4,67.0,77.0,0.0,8.3,889.0
73984.0,86.5,61.0,71.6,0.0,1011.7,1011.5,24.0,0.023,6.5,777.0,16.0,2023.0,6.0,10.0,84.7,0.712,4.7,0.03,88.5,71.0,77.9,0.0,9.2,792.0
73985.0,84.0,67.0,71.8,0.012,1011.5,1011.3,15.0,0.017,7.3,591.0,17.0,2023.0,6.0,10.0,85.3,1.112,5.0,0.029,88.1,67.0,75.8,0.0,12.4,617.0
73986.0,83.1,71.0,72.8,0.004,1011.3,1011.1,38.0,0.011,10.1,340.0,18.0,2023.0,6.0,10.0,85.5,1.476,5.3,0.028,86.7,72.0,76.6,0.0,11.1,414.0
73987.0,81.6,75.0,72.9,0.008,1011.9,1011.7,26.0,0.006,5.6,179.0,19.0,2023.0,6.0,10.0,85.8,1.765,4.9,0.028,85.8,70.0,74.9,0.0,8.4,197.0
73988.0,81.1,78.0,73.5,0.0,1012.6,1012.4,39.0,0.002,3.2,51.0,20.0,2023.0,6.0,10.0,85.8,1.791,6.1,0.029,82.5,76.0,74.1,0.055,2.7,5.0
73989.0,80.1,83.0,74.4,0.004,1013.0,1012.8,36.0,0.001,3.7,0.0,21.0,2023.0,6.0,10.0,86.2,1.375,6.7,0.029,80.9,87.0,76.6,0.0,2.9,0.0
73990.0,78.0,86.0,73.5,0.004,1013.5,1013.3,26.0,0.0,3.8,0.0,22.0,2023.0,6.0,10.0,86.0,0.925,7.3,0.027,81.7,81.0,75.3,0.0,2.3,0.0
73991.0,77.5,87.0,73.2,0.004,1014.0,1013.8,27.0,0.0,3.2,0.0,23.0,2023.0,6.0,10.0,86.0,0.407,7.9,0.018,81.6,81.0,75.2,0.0,5.1,0.0
73992.0,77.3,87.0,73.1,0.0,1013.6,1013.4,20.0,0.0,5.4,0.0,0.0,2023.0,6.0,11.0,86.0,-0.059,8.4,0.017,80.8,81.0,74.4,0.0,4.6,0.0
73993.0,77.2,88.0,73.2,0.0,1013.3,1013.1,6.0,0.0,5.3,0.0,1.0,2023.0,6.0,11.0,85.8,-0.325,7.8,0.011,80.1,81.0,73.8,0.0,2.7,0.0
73994.0,76.8,89.0,73.3,0.0,1012.7,1012.5,4.0,0.0,5.7,0.0,2.0,2023.0,6.0,11.0,85.6,-0.328,7.9,0.011,79.1,81.0,72.8,0.0,3.1,0.0
73995.0,77.2,86.0,72.7,0.0,1012.5,1012.3,5.0,0.0,5.7,0.0,3.0,2023.0,6.0,11.0,85.5,-0.102,7.9,0.011,79.0,87.0,74.8,0.0,2.2,0.0
73996.0,76.5,88.0,72.7,0.0,1012.2,1012.0,8.0,0.0,5.0,0.0,4.0,2023.0,6.0,11.0,85.3,0.381,9.2,0.007,78.2,89.0,74.7,0.0,3.0,0.0
73997.0,75.8,90.0,72.7,0.0,1012.7,1012.5,11.0,0.0,3.8,0.0,5.0,2023.0,6.0,11.0,85.3,0.876,8.8,0.004,78.2,89.0,74.6,0.0,1.7,0.0
73998.0,74.6,94.0,72.6,0.0,1012.5,1012.3,27.0,0.0,3.9,0.0,6.0,2023.0,6.0,11.0,84.9,1.28,8.3,0.009,78.1,89.0,74.6,0.0,1.0,0.0
73999.0,76.4,89.0,72.8,0.0,1013.0,1012.8,31.0,0.001,1.7,9.0,7.0,2023.0,6.0,11.0,84.7,1.631,7.9,0.026,78.1,92.0,75.5,0.0,2.6,51.0
74000.0,78.1,87.0,73.9,0.0,1014.0,1013.8,54.0,0.003,3.1,127.0,8.0,2023.0,6.0,11.0,84.7,1.713,7.3,0.029,81.8,86.0,77.2,0.0,3.5,256.0
74001.0,80.4,81.0,73.9,0.004,1014.5,1014.3,35.0,0.009,4.0,334.0,9.0,2023.0,6.0,11.0,84.7,1.499,6.6,0.031,84.2,80.0,77.3,0.0,1.7,466.0
74002.0,81.6,78.0,73.9,0.004,1014.7,1014.5,23.0,0.013,3.7,483.0,10.0,2023.0,6.0,11.0,84.7,0.965,7.9,0.037,84.9,73.0,75.3,0.0,2.2,522.0
74003.0,82.7,77.0,74.7,0.0,1014.8,1014.6,12.0,0.019,4.1,682.0,11.0,2023.0,6.0,11.0,84.7,0.486,7.1,0.032,86.1,73.0,76.4,0.0,3.0,601.0
74004.0,83.7,77.0,75.6,0.0,1014.4,1014.2,15.0,0.023,5.2,832.0,12.0,2023.0,6.0,11.0,84.7,0.049,5.8,0.034,85.9,73.0,76.2,0.0,5.0,484.0
74005.0,84.4,76.0,76.0,0.0,1014.2,1014.0,8.0,0.022,6.1,812.0,13.0,2023.0,6.0,11.0,84.7,-0.315,5.4,0.034,84.5,71.0,74.1,0.0,5.3,431.0
74006.0,85.3,73.0,75.5,0.0,1013.7,1013.5,21.0,0.023,7.0,838.0,14.0,2023.0,6.0,11.0,84.9,-0.489,5.2,0.032,80.8,80.0,74.0,0.098,5.3,89.0
74007.0,86.0,71.0,75.6,0.012,1013.4,1013.2,28.0,0.024,10.6,859.0,15.0,2023.0,6.0,11.0,85.1,-0.417,4.9,0.037,84.9,70.0,74.0,0.0,5.3,379.0
74008.0,82.7,77.0,74.7,0.146,1013.3,1013.1,55.0,0.018,11.6,705.0,16.0,2023.0,6.0,11.0,85.3,-0.033,5.3,0.04,86.9,70.0,75.9,0.0,5.8,557.0
74009.0,82.4,80.0,75.5,0.039,1013.0,1012.8,42.0,0.012,10.1,419.0,17.0,2023.0,6.0,11.0,85.5,0.476,6.7,0.036,87.2,77.0,79.1,0.0,7.6,590.0
74010.0,83.1,79.0,75.7,0.0,1012.2,1012.0,12.0,0.01,7.4,362.0,18.0,2023.0,6.0,11.0,85.6,0.935,6.3,0.038,87.1,73.0,77.4,0.0,7.9,345.0
74011.0,82.9,79.0,75.6,0.0,1012.0,1011.8,28.0,0.006,6.9,198.0,19.0,2023.0,6.0,11.0,85.1,1.263,6.0,0.03,87.2,69.0,75.7,0.0,7.0,191.0
74012.0,82.1,81.0,75.6,0.0,1013.1,1012.9,24.0,0.003,7.7,64.0,20.0,2023.0,6.0,11.0,85.3,1.535,4.7,0.023,85.4,69.0,74.1,0.0,7.3,11.0
74013.0,81.0,84.0,75.6,0.0,1013.3,1013.1,13.0,0.002,7.4,1.0,21.0,2023.0,6.0,11.0,85.3,1.598,4.7,0.021,84.0,75.0,75.2,0.0,5.5,0.0
74014.0,80.3,85.0,75.6,0.004,1014.1,1013.9,7.0,0.001,9.9,0.0,22.0,2023.0,6.0,11.0,85.3,1.266,7.0,0.018,83.3,79.0,76.1,0.0,4.9,0.0
74015.0,79.7,87.0,75.6,0.008,1014.6,1014.4,6.0,0.001,11.7,0.0,23.0,2023.0,6.0,11.0,85.3,0.722,7.5,0.02,82.2,86.0,77.6,0.0,5.6,0.0
74016.0,79.4,89.0,75.7,0.0,1014.3,1014.1,4.0,0.001,11.2,0.0,0.0,2023.0,6.0,12.0,85.5,0.364,7.0,0.026,80.1,87.0,75.9,0.0,2.9,0.0
74017.0,79.2,89.0,75.7,0.0,1014.1,1013.9,9.0,0.001,10.6,0.0,1.0,2023.0,6.0,12.0,85.6,-0.016,6.7,0.024,80.2,86.0,75.6,0.0,3.8,0.0
74018.0,78.6,91.0,75.7,0.004,1013.7,1013.5,23.0,0.001,11.0,0.0,2.0,2023.0,6.0,12.0,85.6,-0.335,6.2,0.022,79.4,88.0,75.5,0.0,4.6,0.0
74019.0,78.6,90.0,75.6,0.004,1013.2,1013.0,34.0,0.001,11.3,0.0,3.0,2023.0,6.0,12.0,85.6,-0.315,5.9,0.023,78.7,93.0,76.5,0.0,4.2,0.0
74020.0,78.3,90.0,75.2,0.004,1013.3,1013.1,43.0,0.001,11.1,0.0,4.0,2023.0,6.0,12.0,85.3,-0.036,6.1,0.018,78.8,97.0,77.9,0.0,3.8,0.0
74021.0,77.8,91.0,74.9,0.004,1013.3,1013.1,36.0,0.0,9.8,0.0,5.0,2023.0,6.0,12.0,85.3,0.344,6.3,0.01,79.3,90.0,76.1,0.0,4.1,0.0
74022.0,77.4,92.0,74.7,0.004,1012.4,1012.2,83.0,0.0,4.8,0.0,6.0,2023.0,6.0,12.0,85.1,0.83,6.7,0.013,79.1,92.0,76.5,0.0,2.1,0.0
74023.0,76.9,91.0,74.2,0.028,1014.3,1014.1,87.0,0.001,9.0,8.0,7.0,2023.0,6.0,12.0,84.7,1.224,7.1,0.027,79.9,93.0,77.7,0.0,3.1,49.0
74024.0,77.3,90.0,74.2,0.028,1015.6,1015.4,93.0,0.003,10.9,79.0,8.0,2023.0,6.0,12.0,84.7,1.496,6.0,0.024,81.5,88.0,77.6,0.0,7.0,255.0
74025.0,79.0,86.0,74.3,0.0,1015.3,1015.1,37.0,0.007,9.0,244.0,9.0,2023.0,6.0,12.0,84.7,1.594,7.0,0.023,83.3,78.0,75.7,0.0,7.3,384.0
74026.0,80.8,80.0,74.1,0.004,1015.2,1015.0,73.0,0.011,7.1,419.0,10.0,2023.0,6.0,12.0,84.6,1.352,10.5,0.028,86.4,77.0,78.4,0.0,8.5,667.0
74027.0,81.9,78.0,74.4,0.028,1015.3,1015.1,74.0,0.015,9.2,565.0,11.0,2023.0,6.0,12.0,84.7,0.84,4.0,0.023,89.2,67.0,76.8,0.0,7.6,786.0
74028.0,82.5,75.0,73.8,0.047,1015.5,1015.3,57.0,0.019,9.4,712.0,12.0,2023.0,6.0,12.0,84.7,0.358,4.2,0.016,84.9,68.0,73.2,0.0,10.6,729.0
74029.0,81.0,78.0,73.4,0.055,1014.5,1014.3,82.0,0.021,9.8,835.0,13.0,2023.0,6.0,12.0,84.6,-0.089,5.3,0.019,82.8,79.0,75.6,0.0,6.4,961.0
74030.0,82.2,76.0,73.9,0.004,1014.6,1014.4,100.0,0.02,13.5,767.0,14.0,2023.0,6.0,12.0,84.7,-0.482,5.5,0.025,83.7,77.0,75.8,0.0,6.6,689.0
