Unnamed: 0,time_local,year,month,day,forecast_temp(f),forecast_relativehumidity_2m,forecast_dewpoint_2m,forecast_precipitation,forecast_windspeed_10m,forecast_shortwave_radiation
2553,9,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2554,10,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2555,11,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2556,12,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2557,13,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2558,14,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2559,15,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2560,16,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2561,17,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2562,18,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2563,19,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2564,20,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2565,21,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2566,22,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2567,23,2015,4,17,0.0,0.0,0.0,0.0,0.0,0.0
2568,0,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2569,1,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2570,2,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2571,3,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2572,4,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2573,5,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2574,6,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2575,7,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2576,8,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2577,9,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2578,10,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2579,11,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2580,12,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2581,13,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2582,14,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2583,15,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2584,16,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2585,17,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2586,18,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2587,19,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2588,20,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2589,21,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2590,22,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2591,23,2015,4,18,0.0,0.0,0.0,0.0,0.0,0.0
2592,0,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2593,1,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2594,2,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2595,3,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2596,4,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2597,5,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2598,6,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2599,7,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2600,8,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2601,9,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2602,10,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2603,11,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2604,12,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2605,13,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2606,14,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2607,15,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2608,16,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2609,17,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2610,18,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2611,19,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2612,20,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2613,21,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2614,22,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2615,23,2015,4,19,0.0,0.0,0.0,0.0,0.0,0.0
2616,0,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2617,1,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2618,2,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2619,3,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2620,4,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2621,5,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2622,6,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2623,7,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2624,8,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2625,9,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2626,10,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2627,11,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2628,12,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2629,13,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2630,14,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2631,15,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2632,16,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2633,17,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2634,18,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2635,19,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2636,20,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2637,21,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2638,22,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2639,23,2015,4,20,0.0,0.0,0.0,0.0,0.0,0.0
2640,0,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2641,1,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2642,2,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2643,3,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2644,4,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2645,5,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2646,6,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2647,7,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2648,8,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2649,9,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2650,10,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2651,11,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2652,12,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2653,13,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2654,14,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2655,15,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2656,16,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2657,17,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2658,18,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2659,19,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2660,20,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2661,21,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2662,22,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2663,23,2015,4,21,0.0,0.0,0.0,0.0,0.0,0.0
2664,0,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2665,1,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2666,2,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2667,3,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2668,4,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2669,5,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2670,6,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2671,7,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2672,8,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2673,9,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2674,10,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2675,11,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2676,12,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2677,13,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2678,14,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2679,15,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2680,16,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2681,17,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2682,18,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2683,19,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2684,20,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2685,21,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2686,22,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2687,23,2015,4,22,0.0,0.0,0.0,0.0,0.0,0.0
2688,0,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2689,1,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2690,2,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2691,3,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2692,4,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2693,5,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2694,6,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2695,7,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2696,8,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2697,9,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2698,10,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2699,11,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2700,12,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2701,13,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2702,14,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2703,15,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2704,16,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2705,17,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2706,18,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2707,19,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2708,20,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2709,21,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2710,22,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2711,23,2015,4,23,0.0,0.0,0.0,0.0,0.0,0.0
2712,0,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2713,1,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2714,2,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2715,3,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2716,4,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2717,5,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2718,6,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2719,7,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2720,8,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2721,9,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2722,10,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2723,11,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2724,12,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2725,13,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2726,14,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2727,15,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2728,16,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2729,17,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2730,18,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2731,19,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2732,20,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2733,21,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2734,22,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2735,23,2015,4,24,0.0,0.0,0.0,0.0,0.0,0.0
2736,0,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2737,1,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2738,2,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2739,3,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2740,4,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2741,5,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2742,6,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2743,7,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2744,8,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2745,9,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2746,10,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2747,11,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2748,12,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2749,13,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2750,14,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2751,15,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2752,16,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2753,17,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2754,18,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2755,19,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2756,20,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2757,21,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2758,22,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2759,23,2015,4,25,0.0,0.0,0.0,0.0,0.0,0.0
2760,0,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2761,1,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2762,2,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2763,3,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2764,4,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2765,5,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2766,6,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2767,7,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2768,8,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2769,9,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2770,10,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2771,11,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2772,12,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2773,13,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2774,14,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2775,15,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2776,16,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2777,17,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2778,18,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2779,19,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2780,20,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2781,21,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2782,22,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2783,23,2015,4,26,0.0,0.0,0.0,0.0,0.0,0.0
2784,0,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2785,1,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2786,2,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2787,3,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2788,4,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2789,5,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2790,6,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2791,7,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2792,8,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2793,9,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2794,10,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2795,11,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2796,12,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2797,13,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2798,14,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2799,15,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2800,16,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2801,17,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2802,18,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2803,19,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2804,20,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2805,21,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2806,22,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2807,23,2015,4,27,0.0,0.0,0.0,0.0,0.0,0.0
2808,0,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2809,1,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2810,2,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2811,3,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2812,4,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2813,5,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2814,6,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2815,7,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2816,8,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2817,9,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2818,10,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2819,11,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2820,12,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2821,13,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2822,14,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2823,15,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2824,16,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2825,17,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2826,18,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2827,19,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2828,20,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2829,21,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2830,22,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2831,23,2015,4,28,0.0,0.0,0.0,0.0,0.0,0.0
2832,0,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2833,1,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2834,2,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2835,3,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2836,4,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2837,5,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2838,6,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2839,7,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2840,8,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2841,9,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2842,10,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2843,11,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2844,12,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2845,13,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2846,14,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2847,15,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2848,16,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2849,17,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2850,18,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2851,19,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2852,20,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2853,21,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2854,22,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2855,23,2015,4,29,0.0,0.0,0.0,0.0,0.0,0.0
2856,0,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2857,1,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2858,2,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2859,3,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2860,4,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2861,5,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2862,6,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2863,7,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2864,8,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2865,9,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2866,10,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2867,11,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2868,12,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2869,13,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2870,14,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2871,15,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2872,16,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2873,17,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2874,18,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2875,19,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2876,20,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2877,21,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2878,22,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2879,23,2015,4,30,0.0,0.0,0.0,0.0,0.0,0.0
2880,0,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2881,1,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2882,2,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2883,3,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2884,4,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2885,5,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2886,6,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2887,7,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2888,8,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2889,9,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2890,10,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2891,11,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2892,12,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2893,13,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2894,14,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2895,15,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2896,16,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2897,17,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2898,18,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2899,19,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2900,20,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2901,21,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2902,22,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2903,23,2015,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2904,0,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2905,1,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2906,2,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2907,3,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2908,4,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2909,5,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2910,6,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2911,7,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2912,8,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2913,9,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2914,10,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2915,11,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2916,12,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2917,13,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2918,14,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2919,15,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2920,16,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2921,17,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2922,18,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2923,19,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2924,20,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2925,21,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2926,22,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2927,23,2015,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2928,0,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2929,1,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2930,2,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2931,3,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2932,4,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2933,5,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2934,6,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2935,7,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2936,8,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2937,9,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2938,10,2015,5,3,0.0,0.0,0.0,0.0,0.0,0.0
