,temperature_2m,relativehumidity_2m,dewpoint_2m,precipitation,windspeed_10m,shortwave_radiation,time_local,year,month,day
6638,82.9,67.0,70.8,0.0,8.9,772.0,14,2015,10,04
6639,83.8,62.0,69.4,0.0,8.2,673.0,15,2015,10,04
6640,83.6,59.0,67.8,0.0,11.3,702.0,16,2015,10,04
6641,85.7,49.0,64.4,0.0,6.3,446.0,17,2015,10,04
6642,84.8,43.0,59.8,0.0,11.1,250.0,18,2015,10,04
6643,80.9,51.0,61.0,0.0,7.5,62.0,19,2015,10,04
6644,79.7,50.0,59.4,0.0,4.9,0.0,20,2015,10,04
6645,79.6,49.0,58.8,0.0,4.0,0.0,21,2015,10,04
6646,76.4,61.0,61.9,0.0,2.4,0.0,22,2015,10,04
6647,73.8,73.0,64.6,0.0,2.2,0.0,23,2015,10,04
6648,73.8,78.0,66.5,0.0,2.0,0.0,00,2015,10,05
6649,72.6,84.0,67.5,0.0,4.5,0.0,01,2015,10,05
6650,72.4,85.0,67.6,0.0,3.9,0.0,02,2015,10,05
6651,71.7,87.0,67.6,0.0,3.1,0.0,03,2015,10,05
6652,71.7,88.0,67.9,0.0,3.2,0.0,04,2015,10,05
6653,71.9,89.0,68.4,0.0,2.2,0.0,05,2015,10,05
6654,71.3,92.0,68.9,0.0,1.4,0.0,06,2015,10,05
6655,72.3,88.0,68.5,0.0,0.5,0.0,07,2015,10,05
6656,73.0,90.0,69.9,0.0,1.6,42.0,08,2015,10,05
6657,76.0,89.0,72.5,0.0,4.4,271.0,09,2015,10,05
6658,78.2,87.0,74.0,0.0,4.9,501.0,10,2015,10,05
6659,82.3,68.0,70.7,0.0,8.1,668.0,11,2015,10,05
6660,83.7,64.0,70.3,0.0,10.0,799.0,12,2015,10,05
6661,85.9,60.0,70.4,0.0,9.4,695.0,13,2015,10,05
6662,88.1,47.0,65.4,0.0,15.0,531.0,14,2015,10,05
6663,88.5,45.0,64.5,0.0,16.5,734.0,15,2015,10,05
6664,87.0,52.0,67.2,0.0,15.7,697.0,16,2015,10,05
6665,86.9,50.0,66.0,0.0,16.9,511.0,17,2015,10,05
6666,83.9,53.0,65.0,0.0,15.0,290.0,18,2015,10,05
6667,81.7,59.0,65.9,0.0,12.4,62.0,19,2015,10,05
6668,81.6,58.0,65.4,0.0,16.8,10.0,20,2015,10,05
6669,79.8,66.0,67.4,0.0,14.7,0.0,21,2015,10,05
6670,78.7,71.0,68.5,0.0,13.9,0.0,22,2015,10,05
6671,78.2,74.0,69.2,0.004,12.6,0.0,23,2015,10,05
6672,77.7,72.0,68.0,0.012,12.1,0.0,00,2015,10,06
6673,77.2,72.0,67.4,0.008,12.5,0.0,01,2015,10,06
6674,76.4,75.0,67.9,0.004,10.7,0.0,02,2015,10,06
6675,75.5,75.0,67.0,0.035,10.2,0.0,03,2015,10,06
6676,74.6,76.0,66.5,0.004,9.7,0.0,04,2015,10,06
6677,72.8,79.0,65.9,0.004,10.6,0.0,05,2015,10,06
6678,72.2,82.0,66.4,0.0,10.3,0.0,06,2015,10,06
6679,72.2,81.0,66.1,0.0,7.1,0.0,07,2015,10,06
6680,72.0,82.0,66.2,0.0,6.7,8.0,08,2015,10,06
6681,73.1,80.0,66.6,0.0,7.5,150.0,09,2015,10,06
6682,75.2,75.0,66.7,0.0,8.0,361.0,10,2015,10,06
6683,77.8,67.0,66.0,0.0,7.7,579.0,11,2015,10,06
6684,80.0,61.0,65.3,0.0,7.4,698.0,12,2015,10,06
6685,82.1,57.0,65.4,0.0,6.3,836.0,13,2015,10,06
6686,83.6,56.0,66.2,0.004,5.5,788.0,14,2015,10,06
6687,81.9,60.0,66.7,0.004,11.2,390.0,15,2015,10,06
6688,81.1,67.0,69.1,0.016,10.6,254.0,16,2015,10,06
6689,80.3,67.0,68.4,0.035,9.1,141.0,17,2015,10,06
6690,78.7,67.0,66.8,0.02,14.1,247.0,18,2015,10,06
6691,75.1,70.0,64.6,0.004,16.3,58.0,19,2015,10,06
6692,73.4,70.0,63.0,0.0,13.6,10.0,20,2015,10,06
6693,72.8,68.0,61.7,0.0,12.8,0.0,21,2015,10,06
6694,71.9,68.0,60.8,0.0,13.1,0.0,22,2015,10,06
6695,71.8,66.0,59.8,0.0,13.0,0.0,23,2015,10,06
6696,71.1,66.0,59.2,0.0,12.7,0.0,00,2015,10,07
6697,70.8,66.0,58.9,0.0,11.7,0.0,01,2015,10,07
6698,71.2,64.0,58.4,0.0,11.4,0.0,02,2015,10,07
6699,71.2,62.0,57.5,0.0,10.5,0.0,03,2015,10,07
6700,71.1,60.0,56.5,0.0,10.5,0.0,04,2015,10,07
6701,71.2,59.0,56.2,0.0,10.5,0.0,05,2015,10,07
6702,70.9,59.0,55.8,0.0,10.8,0.0,06,2015,10,07
6703,70.9,59.0,55.8,0.0,11.2,0.0,07,2015,10,07
6704,70.7,57.0,54.7,0.0,11.7,8.0,08,2015,10,07
6705,71.2,55.0,54.2,0.0,12.5,101.0,09,2015,10,07
6706,72.8,52.0,54.1,0.0,14.0,343.0,10,2015,10,07
6707,74.2,49.0,53.8,0.0,14.7,567.0,11,2015,10,07
6708,75.8,47.0,54.1,0.0,15.2,707.0,12,2015,10,07
6709,76.4,47.0,54.6,0.0,15.8,738.0,13,2015,10,07
6710,76.1,48.0,55.0,0.0,15.0,625.0,14,2015,10,07
6711,73.5,52.0,54.8,0.004,16.5,148.0,15,2015,10,07
6712,73.1,57.0,57.0,0.004,15.2,354.0,16,2015,10,07
6713,73.1,54.0,55.5,0.004,14.3,299.0,17,2015,10,07
6714,71.8,58.0,56.2,0.0,13.4,121.0,18,2015,10,07
6715,71.3,59.0,56.2,0.0,11.6,169.0,19,2015,10,07
6716,69.8,61.0,55.7,0.0,11.3,11.0,20,2015,10,07
6717,68.3,62.0,54.8,0.0,12.4,0.0,21,2015,10,07
6718,68.8,59.0,53.9,0.0,11.5,0.0,22,2015,10,07
6719,69.2,58.0,53.8,0.0,11.0,0.0,23,2015,10,07
6720,69.1,59.0,54.1,0.0,12.0,0.0,00,2015,10,08
6721,69.3,57.0,53.4,0.0,11.1,0.0,01,2015,10,08
6722,69.7,53.0,51.8,0.0,9.9,0.0,02,2015,10,08
6723,69.7,50.0,50.2,0.0,10.1,0.0,03,2015,10,08
6724,69.4,51.0,50.5,0.0,11.7,0.0,04,2015,10,08
6725,68.6,55.0,51.8,0.0,11.1,0.0,05,2015,10,08
6726,68.4,56.0,52.1,0.0,11.8,0.0,06,2015,10,08
6727,69.7,51.0,50.8,0.0,12.4,0.0,07,2015,10,08
6728,69.6,51.0,50.7,0.0,14.4,8.0,08,2015,10,08
6729,70.1,51.0,51.2,0.0,14.4,174.0,09,2015,10,08
6730,71.6,50.0,52.0,0.0,15.5,423.0,10,2015,10,08
6731,72.7,50.0,53.0,0.0,16.0,641.0,11,2015,10,08
6732,73.6,49.0,53.2,0.0,15.6,815.0,12,2015,10,08
6733,74.1,48.0,53.2,0.0,15.3,926.0,13,2015,10,08
6734,74.6,47.0,53.1,0.0,14.7,965.0,14,2015,10,08
6735,74.6,47.0,53.1,0.0,14.4,929.0,15,2015,10,08
6736,74.7,47.0,53.2,0.0,13.9,820.0,16,2015,10,08
6737,74.3,48.0,53.3,0.0,13.2,647.0,17,2015,10,08
6738,73.3,49.0,53.0,0.0,12.8,426.0,18,2015,10,08
6739,72.1,50.0,52.5,0.0,12.3,183.0,19,2015,10,08
6740,71.4,53.0,53.4,0.0,12.1,12.0,20,2015,10,08
6741,71.0,54.0,53.6,0.0,12.9,0.0,21,2015,10,08
6742,70.9,54.0,53.4,0.0,13.6,0.0,22,2015,10,08
6743,70.9,55.0,53.9,0.0,12.7,0.0,23,2015,10,08
6744,70.7,57.0,54.7,0.0,12.9,0.0,00,2015,10,09
6745,70.3,58.0,54.8,0.0,12.9,0.0,01,2015,10,09
6746,70.1,58.0,54.7,0.0,12.6,0.0,02,2015,10,09
6747,70.0,58.0,54.5,0.0,13.0,0.0,03,2015,10,09
6748,70.0,58.0,54.5,0.0,12.0,0.0,04,2015,10,09
6749,70.0,58.0,54.5,0.0,11.1,0.0,05,2015,10,09
6750,69.9,57.0,53.9,0.0,10.7,0.0,06,2015,10,09
6751,69.8,57.0,53.9,0.0,11.4,0.0,07,2015,10,09
6752,70.3,58.0,54.8,0.0,11.7,13.0,08,2015,10,09
6753,72.3,55.0,55.2,0.0,13.7,185.0,09,2015,10,09
6754,74.3,53.0,56.0,0.0,14.8,425.0,10,2015,10,09
6755,75.7,52.0,56.9,0.0,15.1,643.0,11,2015,10,09
6756,76.8,51.0,57.3,0.0,14.0,801.0,12,2015,10,09
6757,77.9,51.0,58.3,0.0,14.7,920.0,13,2015,10,09
6758,78.6,50.0,58.4,0.0,14.0,955.0,14,2015,10,09
6759,78.9,51.0,59.2,0.0,14.5,875.0,15,2015,10,09
6760,78.4,52.0,59.3,0.0,14.6,724.0,16,2015,10,09
6761,78.1,52.0,59.0,0.0,14.0,623.0,17,2015,10,09
6762,77.3,53.0,58.9,0.0,14.0,417.0,18,2015,10,09
6763,76.1,55.0,58.7,0.0,13.0,164.0,19,2015,10,09
6764,75.3,56.0,58.5,0.0,12.0,12.0,20,2015,10,09
6765,75.0,57.0,58.7,0.0,12.0,0.0,21,2015,10,09
6766,74.8,58.0,59.1,0.0,11.7,0.0,22,2015,10,09
6767,74.6,59.0,59.4,0.0,9.6,0.0,23,2015,10,09
6768,74.5,59.0,59.2,0.0,8.1,0.0,00,2015,10,10
6769,74.1,61.0,59.8,0.0,8.1,0.0,01,2015,10,10
6770,73.4,61.0,59.1,0.0,8.2,0.0,02,2015,10,10
6771,72.9,64.0,60.0,0.0,6.5,0.0,03,2015,10,10
6772,72.6,68.0,61.4,0.0,7.1,0.0,04,2015,10,10
6773,72.4,72.0,62.9,0.004,8.9,0.0,05,2015,10,10
6774,72.5,73.0,63.3,0.0,9.0,0.0,06,2015,10,10
6775,72.3,75.0,63.9,0.0,8.5,0.0,07,2015,10,10
6776,72.5,79.0,65.6,0.0,7.8,13.0,08,2015,10,10
6777,74.8,76.0,66.7,0.0,9.6,171.0,09,2015,10,10
6778,77.9,70.0,67.3,0.004,11.2,418.0,10,2015,10,10
6779,80.6,64.0,67.3,0.0,11.9,621.0,11,2015,10,10
6780,82.6,62.0,68.2,0.004,12.8,803.0,12,2015,10,10
6781,84.2,60.0,68.8,0.0,14.0,907.0,13,2015,10,10
6782,85.3,58.0,68.8,0.0,15.4,940.0,14,2015,10,10
6783,85.7,57.0,68.7,0.0,16.0,901.0,15,2015,10,10
6784,86.2,55.0,68.1,0.0,16.4,795.0,16,2015,10,10
6785,86.1,54.0,67.5,0.0,16.3,628.0,17,2015,10,10
6786,85.0,55.0,67.0,0.0,16.3,414.0,18,2015,10,10
6787,83.3,57.0,66.5,0.0,15.3,179.0,19,2015,10,10
6788,81.7,61.0,66.9,0.0,12.6,13.0,20,2015,10,10
6789,80.6,63.0,66.8,0.0,10.0,0.0,21,2015,10,10
6790,79.3,66.0,67.0,0.0,8.6,0.0,22,2015,10,10
6791,78.1,69.0,67.1,0.0,7.9,0.0,23,2015,10,10
6792,77.0,71.0,66.9,0.0,7.1,0.0,00,2015,10,11
6793,76.4,71.0,66.3,0.0,6.1,0.0,01,2015,10,11
6794,75.9,72.0,66.2,0.0,4.3,0.0,02,2015,10,11
6795,75.4,72.0,65.7,0.0,3.6,0.0,03,2015,10,11
6796,74.8,74.0,66.0,0.0,3.4,0.0,04,2015,10,11
6797,74.5,75.0,66.0,0.0,3.7,0.0,05,2015,10,11
6798,73.9,76.0,65.9,0.0,4.7,0.0,06,2015,10,11
6799,73.6,78.0,66.3,0.0,5.4,0.0,07,2015,10,11
6800,73.7,79.0,66.8,0.0,5.3,14.0,08,2015,10,11
6801,75.2,76.0,67.1,0.0,6.5,184.0,09,2015,10,11
6802,77.7,70.0,67.1,0.0,7.6,409.0,10,2015,10,11
6803,80.2,66.0,67.8,0.004,9.1,589.0,11,2015,10,11
6804,81.1,64.0,67.8,0.016,10.8,687.0,12,2015,10,11
6805,77.3,81.0,71.1,0.004,6.0,522.0,13,2015,10,11
6806,77.2,77.0,69.4,0.0,8.6,367.0,14,2015,10,11
6807,75.7,70.0,65.2,0.0,8.0,98.0,15,2015,10,11
6808,73.0,74.0,64.2,0.024,8.2,22.0,16,2015,10,11
6809,74.2,82.0,68.3,0.0,8.6,308.0,17,2015,10,11
6810,72.4,77.0,64.8,0.0,8.4,38.0,18,2015,10,11
6811,70.1,80.0,63.7,0.0,7.4,16.0,19,2015,10,11
6812,68.3,79.0,61.6,0.0,8.0,0.0,20,2015,10,11
6813,65.8,85.0,61.2,0.0,8.7,0.0,21,2015,10,11
6814,64.8,85.0,60.2,0.0,8.6,0.0,22,2015,10,11
6815,64.7,83.0,59.5,0.0,7.0,0.0,23,2015,10,11
6816,63.8,82.0,58.2,0.004,7.0,0.0,00,2015,10,12
6817,61.6,91.0,58.9,0.063,13.0,0.0,01,2015,10,12
6818,59.5,93.0,57.5,0.067,12.3,0.0,02,2015,10,12
6819,59.5,93.0,57.5,0.083,13.7,0.0,03,2015,10,12
6820,59.1,95.0,57.6,0.043,11.7,0.0,04,2015,10,12
6821,59.6,94.0,57.9,0.004,9.6,0.0,05,2015,10,12
6822,61.5,94.0,59.8,0.043,7.9,0.0,06,2015,10,12
6823,62.0,96.0,60.9,0.008,10.4,0.0,07,2015,10,12
6824,59.6,95.0,58.2,0.012,9.1,2.0,08,2015,10,12
6825,59.2,93.0,57.1,0.024,11.2,19.0,09,2015,10,12
6826,59.9,86.0,55.7,0.031,10.3,27.0,10,2015,10,12
6827,60.4,81.0,54.6,0.0,11.8,65.0,11,2015,10,12
6828,62.6,79.0,56.0,0.0,11.2,54.0,12,2015,10,12
6829,67.4,68.0,56.4,0.0,10.0,752.0,13,2015,10,12
6830,68.3,68.0,57.4,0.0,10.8,368.0,14,2015,10,12
6831,71.4,63.0,58.2,0.0,8.7,562.0,15,2015,10,12
6832,74.1,51.0,54.8,0.0,8.7,636.0,16,2015,10,12
6833,73.7,56.0,57.0,0.0,8.6,374.0,17,2015,10,12
6834,71.3,64.0,58.5,0.0,10.1,55.0,18,2015,10,12
6835,69.5,60.0,55.0,0.0,8.7,49.0,19,2015,10,12
6836,67.4,69.0,56.8,0.0,7.1,0.0,20,2015,10,12
6837,66.9,75.0,58.7,0.0,5.7,0.0,21,2015,10,12
6838,66.4,67.0,55.1,0.0,5.4,0.0,22,2015,10,12
6839,63.5,73.0,54.7,0.0,5.7,0.0,23,2015,10,12
6840,63.9,75.0,55.9,0.0,6.6,0.0,00,2015,10,13
6841,62.9,75.0,54.8,0.0,4.7,0.0,01,2015,10,13
6842,61.6,80.0,55.4,0.0,6.4,0.0,02,2015,10,13
6843,60.1,82.0,54.5,0.0,7.4,0.0,03,2015,10,13
6844,59.5,79.0,53.0,0.0,6.9,0.0,04,2015,10,13
6845,59.9,77.0,52.7,0.0,6.1,0.0,05,2015,10,13
6846,59.3,82.0,53.8,0.0,4.6,0.0,06,2015,10,13
6847,59.3,82.0,53.8,0.0,3.4,0.0,07,2015,10,13
6848,59.8,84.0,54.9,0.0,4.6,69.0,08,2015,10,13
6849,63.3,81.0,57.4,0.0,5.9,242.0,09,2015,10,13
6850,69.4,75.0,61.2,0.0,6.2,273.0,10,2015,10,13
6851,72.8,75.0,64.4,0.0,10.0,645.0,11,2015,10,13
6852,74.6,63.0,61.2,0.0,9.7,707.0,12,2015,10,13
6853,74.9,65.0,62.4,0.0,9.2,671.0,13,2015,10,13
6854,76.8,59.0,61.4,0.0,10.6,963.0,14,2015,10,13
6855,77.3,55.0,59.9,0.0,10.8,878.0,15,2015,10,13
6856,76.1,63.0,62.6,0.0,10.3,703.0,16,2015,10,13
6857,76.6,56.0,59.8,0.0,9.2,480.0,17,2015,10,13
6858,74.6,63.0,61.1,0.0,9.0,287.0,18,2015,10,13
6859,73.5,61.0,59.2,0.0,8.2,68.0,19,2015,10,13
6860,73.1,58.0,57.5,0.0,7.9,0.0,20,2015,10,13
6861,71.6,60.0,57.0,0.0,7.5,0.0,21,2015,10,13
6862,71.0,66.0,59.0,0.0,3.8,0.0,22,2015,10,13
6863,68.7,71.0,58.9,0.0,2.4,0.0,23,2015,10,13
6864,69.5,62.0,55.9,0.0,5.5,0.0,00,2015,10,14
6865,66.7,72.0,57.4,0.0,4.7,0.0,01,2015,10,14
6866,66.9,68.0,56.0,0.0,5.2,0.0,02,2015,10,14
6867,65.6,74.0,57.1,0.0,3.8,0.0,03,2015,10,14
6868,65.7,75.0,57.6,0.0,4.1,0.0,04,2015,10,14
6869,65.1,78.0,58.1,0.0,4.0,0.0,05,2015,10,14
6870,65.9,77.0,58.5,0.0,1.8,0.0,06,2015,10,14
6871,67.0,78.0,59.9,0.0,3.8,0.0,07,2015,10,14
6872,68.7,78.0,61.6,0.0,2.7,64.0,08,2015,10,14
6873,73.7,69.0,62.9,0.0,6.9,320.0,09,2015,10,14
6874,75.6,68.0,64.3,0.0,12.1,276.0,10,2015,10,14
6875,76.4,63.0,62.8,0.0,11.7,439.0,11,2015,10,14
6876,79.6,56.0,62.5,0.0,11.9,739.0,12,2015,10,14
6877,78.9,55.0,61.3,0.0,11.3,533.0,13,2015,10,14
6878,79.1,54.0,61.0,0.0,13.0,282.0,14,2015,10,14
6879,79.6,57.0,63.0,0.0,11.8,558.0,15,2015,10,14
6880,79.0,55.0,61.4,0.0,11.9,611.0,16,2015,10,14
6881,78.3,55.0,60.8,0.0,11.3,134.0,17,2015,10,14
6882,77.0,57.0,60.6,0.0,11.2,162.0,18,2015,10,14
6883,75.5,61.0,61.1,0.0,9.9,33.0,19,2015,10,14
6884,76.0,55.0,58.7,0.0,8.4,0.0,20,2015,10,14
6885,74.7,55.0,57.5,0.0,6.4,0.0,21,2015,10,14
6886,74.0,61.0,59.7,0.0,3.7,0.0,22,2015,10,14
6887,73.1,60.0,58.4,0.0,2.3,0.0,23,2015,10,14
6888,71.8,61.0,57.6,0.0,3.6,0.0,00,2015,10,15
6889,71.5,68.0,60.4,0.0,7.2,0.0,01,2015,10,15
6890,71.0,72.0,61.5,0.0,4.7,0.0,02,2015,10,15
6891,70.4,77.0,62.9,0.0,5.0,0.0,03,2015,10,15
6892,70.6,79.0,63.8,0.0,5.3,0.0,04,2015,10,15
6893,70.7,83.0,65.3,0.0,5.1,0.0,05,2015,10,15
6894,72.0,75.0,63.7,0.0,5.2,0.0,06,2015,10,15
6895,71.8,74.0,63.0,0.0,5.7,0.0,07,2015,10,15
6896,72.0,73.0,62.9,0.0,5.5,86.0,08,2015,10,15
6897,75.4,64.0,62.3,0.0,10.0,183.0,09,2015,10,15
6898,77.2,61.0,62.7,0.0,9.4,504.0,10,2015,10,15
6899,78.6,53.0,60.0,0.0,8.1,486.0,11,2015,10,15
6900,78.8,58.0,62.8,0.0,9.2,755.0,12,2015,10,15
6901,80.2,56.0,63.1,0.0,10.4,816.0,13,2015,10,15
6902,80.6,59.0,64.9,0.0,11.1,908.0,14,2015,10,15
6903,80.4,54.0,62.2,0.0,11.8,781.0,15,2015,10,15
6904,80.0,58.0,63.9,0.0,10.4,756.0,16,2015,10,15
6905,78.4,60.0,63.4,0.0,10.8,209.0,17,2015,10,15
6906,78.1,60.0,63.1,0.0,10.6,246.0,18,2015,10,15
6907,76.3,58.0,60.4,0.0,9.4,22.0,19,2015,10,15
6908,74.6,61.0,60.2,0.0,9.0,0.0,20,2015,10,15
6909,75.0,62.0,61.1,0.0,6.5,0.0,21,2015,10,15
6910,73.7,67.0,62.1,0.0,4.0,0.0,22,2015,10,15
6911,73.9,65.0,61.4,0.0,4.3,0.0,23,2015,10,15
6912,73.1,66.0,61.1,0.0,3.4,0.0,00,2015,10,16
6913,71.2,75.0,62.9,0.0,2.2,0.0,01,2015,10,16
6914,74.3,62.0,60.4,0.0,2.1,0.0,02,2015,10,16
6915,71.0,70.0,60.8,0.0,2.0,0.0,03,2015,10,16
6916,69.7,80.0,63.2,0.0,2.9,0.0,04,2015,10,16
6917,69.8,82.0,64.0,0.0,3.2,0.0,05,2015,10,16
6918,69.3,83.0,63.9,0.0,2.9,0.0,06,2015,10,16
6919,70.0,83.0,64.6,0.0,2.2,0.0,07,2015,10,16
6920,72.1,84.0,67.0,0.0,2.7,79.0,08,2015,10,16
6921,75.4,79.0,68.4,0.0,4.5,253.0,09,2015,10,16
6922,77.4,73.0,68.1,0.0,7.1,419.0,10,2015,10,16
6923,79.3,63.0,65.6,0.0,6.9,506.0,11,2015,10,16
6924,80.0,66.0,67.7,0.0,8.0,483.0,12,2015,10,16
6925,80.6,70.0,69.9,0.0,9.1,657.0,13,2015,10,16
6926,82.4,65.0,69.4,0.0,9.3,870.0,14,2015,10,16
6927,82.8,64.0,69.4,0.0,10.7,875.0,15,2015,10,16
6928,82.5,64.0,69.1,0.0,10.3,751.0,16,2015,10,16
6929,81.1,67.0,69.1,0.0,10.7,523.0,17,2015,10,16
6930,79.0,71.0,68.8,0.0,10.1,212.0,18,2015,10,16
6931,78.1,74.0,69.1,0.0,8.5,66.0,19,2015,10,16
6932,76.2,80.0,69.5,0.0,7.8,0.0,20,2015,10,16
6933,76.7,79.0,69.7,0.0,5.8,0.0,21,2015,10,16
6934,75.3,84.0,70.1,0.0,4.9,0.0,22,2015,10,16
6935,75.3,82.0,69.4,0.0,5.1,0.0,23,2015,10,16
6936,74.6,86.0,70.2,0.0,6.7,0.0,00,2015,10,17
6937,74.8,82.0,69.0,0.0,5.3,0.0,01,2015,10,17
6938,73.4,87.0,69.3,0.0,5.9,0.0,02,2015,10,17
6939,74.1,86.0,69.6,0.0,6.2,0.0,03,2015,10,17
6940,74.4,82.0,68.5,0.0,6.7,0.0,04,2015,10,17
6941,73.9,89.0,70.5,0.0,5.0,0.0,05,2015,10,17
6942,74.0,86.0,69.6,0.0,3.2,0.0,06,2015,10,17
6943,73.6,85.0,68.8,0.0,2.7,0.0,07,2015,10,17
6944,75.3,82.0,69.4,0.0,4.9,89.0,08,2015,10,17
6945,78.0,81.0,71.7,0.0,8.2,299.0,09,2015,10,17
6946,80.4,74.0,71.4,0.0,10.3,550.0,10,2015,10,17
6947,81.7,71.0,71.3,0.0,10.7,542.0,11,2015,10,17
6948,82.7,69.0,71.5,0.0,11.9,673.0,12,2015,10,17
6949,83.0,71.0,72.6,0.0,11.4,757.0,13,2015,10,17
6950,83.5,70.0,72.6,0.0,11.3,873.0,14,2015,10,17
6951,83.9,68.0,72.2,0.0,11.5,822.0,15,2015,10,17
6952,83.4,68.0,71.7,0.0,11.1,712.0,16,2015,10,17
6953,82.5,69.0,71.3,0.0,13.1,543.0,17,2015,10,17
6954,80.9,70.0,70.2,0.0,11.4,301.0,18,2015,10,17
6955,78.8,75.0,70.2,0.0,9.9,77.0,19,2015,10,17
6956,77.5,78.0,70.1,0.0,8.1,0.0,20,2015,10,17
6957,77.6,75.0,69.1,0.0,3.7,0.0,21,2015,10,17
6958,76.6,78.0,69.2,0.0,2.1,0.0,22,2015,10,17
6959,76.4,82.0,70.5,0.0,0.7,0.0,23,2015,10,17
6960,75.6,81.0,69.4,0.0,2.6,0.0,00,2015,10,18
6961,74.4,85.0,69.6,0.0,3.4,0.0,01,2015,10,18
6962,75.3,80.0,68.7,0.0,5.9,0.0,02,2015,10,18
6963,74.8,85.0,70.0,0.0,3.0,0.0,03,2015,10,18
6964,74.2,86.0,69.7,0.0,3.2,0.0,04,2015,10,18
6965,74.0,89.0,70.6,0.0,3.4,0.0,05,2015,10,18
6966,73.2,89.0,69.8,0.0,2.2,0.0,06,2015,10,18
6967,73.7,87.0,69.6,0.0,2.8,0.0,07,2015,10,18
6968,75.1,89.0,71.6,0.0,3.3,93.0,08,2015,10,18
6969,78.3,82.0,72.4,0.0,6.3,191.0,09,2015,10,18
6970,80.3,80.0,73.6,0.0,9.6,489.0,10,2015,10,18
6971,81.7,72.0,71.8,0.0,10.0,765.0,11,2015,10,18
6972,82.3,73.0,72.8,0.0,11.0,679.0,12,2015,10,18
6973,84.1,65.0,71.1,0.0,11.5,853.0,13,2015,10,18
6974,84.0,69.0,72.7,0.0,10.7,966.0,14,2015,10,18
6975,84.3,65.0,71.2,0.0,10.9,893.0,15,2015,10,18
6976,84.2,69.0,72.9,0.0,8.7,739.0,16,2015,10,18
6977,83.3,68.0,71.6,0.0,9.2,548.0,17,2015,10,18
6978,82.4,66.0,69.9,0.0,8.2,297.0,18,2015,10,18
6979,80.0,71.0,69.8,0.0,7.9,84.0,19,2015,10,18
6980,78.9,73.0,69.5,0.0,5.5,0.0,20,2015,10,18
6981,77.8,74.0,68.8,0.0,5.2,0.0,21,2015,10,18
6982,77.5,74.0,68.6,0.0,4.0,0.0,22,2015,10,18
6983,76.5,73.0,67.2,0.0,2.9,0.0,23,2015,10,18
6984,76.1,81.0,69.8,0.0,5.4,0.0,00,2015,10,19
6985,74.6,83.0,69.1,0.0,5.4,0.0,01,2015,10,19
6986,75.2,82.0,69.3,0.0,5.0,0.0,02,2015,10,19
6987,74.4,79.0,67.4,0.0,3.5,0.0,03,2015,10,19
6988,75.4,76.0,67.3,0.0,4.3,0.0,04,2015,10,19
6989,74.5,78.0,67.2,0.0,4.6,0.0,05,2015,10,19
6990,73.3,79.0,66.4,0.0,2.0,0.0,06,2015,10,19
6991,72.3,87.0,68.2,0.0,0.6,0.0,07,2015,10,19
6992,75.2,84.0,70.0,0.0,0.4,82.0,08,2015,10,19
6993,78.8,79.0,71.7,0.0,6.2,315.0,09,2015,10,19
6994,80.9,69.0,69.7,0.0,9.0,506.0,10,2015,10,19
6995,81.8,72.0,71.9,0.0,10.1,767.0,11,2015,10,19
6996,83.9,65.0,70.9,0.0,12.4,901.0,12,2015,10,19
6997,84.1,68.0,72.4,0.0,11.4,959.0,13,2015,10,19
6998,84.4,71.0,73.9,0.0,12.1,873.0,14,2015,10,19
6999,85.0,69.0,73.7,0.0,12.8,874.0,15,2015,10,19
7000,83.6,68.0,72.0,0.0,11.9,746.0,16,2015,10,19
7001,82.7,71.0,72.4,0.0,12.2,519.0,17,2015,10,19
7002,81.6,75.0,72.9,0.0,10.5,208.0,18,2015,10,19
7003,79.8,78.0,72.3,0.0,9.4,78.0,19,2015,10,19
7004,78.5,78.0,71.1,0.0,7.9,0.0,20,2015,10,19
7005,78.5,77.0,70.7,0.0,1.6,0.0,21,2015,10,19
7006,77.3,82.0,71.4,0.0,3.1,0.0,22,2015,10,19
7007,77.9,81.0,71.6,0.0,2.5,0.0,23,2015,10,19
7008,77.9,77.0,70.1,0.0,0.8,0.0,00,2015,10,20
7009,77.3,83.0,71.7,0.0,3.7,0.0,01,2015,10,20
7010,77.4,81.0,71.1,0.0,2.7,0.0,02,2015,10,20
7011,77.0,78.0,69.6,0.0,3.1,0.0,03,2015,10,20
7012,77.1,80.0,70.4,0.0,3.0,0.0,04,2015,10,20
7013,77.2,78.0,69.8,0.0,0.8,0.0,05,2015,10,20
7014,78.3,70.0,67.7,0.0,2.5,0.0,06,2015,10,20
7015,76.1,83.0,70.5,0.0,4.3,0.0,07,2015,10,20
7016,76.4,87.0,72.2,0.0,3.3,101.0,08,2015,10,20
7017,78.4,82.0,72.5,0.0,4.3,342.0,09,2015,10,20
7018,80.9,69.0,69.7,0.0,4.6,412.0,10,2015,10,20
7019,84.1,58.0,67.7,0.0,6.0,654.0,11,2015,10,20
7020,84.7,59.0,68.8,0.0,4.1,658.0,12,2015,10,20
7021,84.8,67.0,72.6,0.0,4.6,718.0,13,2015,10,20
7022,85.3,69.0,73.9,0.0,5.0,696.0,14,2015,10,20
7023,85.5,64.0,72.0,0.0,10.1,663.0,15,2015,10,20
7024,85.5,62.0,71.0,0.0,11.2,736.0,16,2015,10,20
